symbol,timestamp,signal,confidence,entry_price,breakout_type,breakout_percentage,volume_ratio,priority,orb_high,orb_low,orb_range,recommended_stop_loss,recommended_take_profit,status,alert_file,alert_type,return_pct,exit_price
CGTX,2025-07-10 15:37:00,SELL,0.8947065328530017,0.7062,bearish_breakdown,11.956115197606282,3.4283202695773203,HIGH,1.04,0.8021,0.2379,0.759165,0.677952,SUCCESS,/home/wilsonb/dl/github.com/z223i/alpaca/alerts/bearish/CGTX_20250710_153700.json,bearish,0.8637779665817198,0.7123000000000002
KLTO,2025-07-10 15:37:00,SELL,0.7324892179809931,1.475,bearish_breakdown,1.6666666666666607,1.578891820580475,MEDIUM,1.635,1.5,0.135,1.585625,1.416,SUCCESS,/home/wilsonb/dl/github.com/z223i/alpaca/alerts/bearish/KLTO_20250710_153700.json,bearish,4.0000000000000115,1.5340000000000003
CGTX,2025-07-10 15:37:00,SELL,0.8947065328530017,0.7062,bearish_breakdown,11.956115197606282,3.4283202695773203,HIGH,1.04,0.8021,0.2379,0.759165,0.677952,SUCCESS,/home/wilsonb/dl/github.com/z223i/alpaca/historical_data/2025-07-10/alerts/bearish/alert_CGTX_20250710_153700.json,bearish,0.8637779665817198,0.7123000000000002
KLTO,2025-07-10 15:37:00,SELL,0.7324892179809931,1.475,bearish_breakdown,1.6666666666666607,1.578891820580475,MEDIUM,1.635,1.5,0.135,1.585625,1.416,SUCCESS,/home/wilsonb/dl/github.com/z223i/alpaca/historical_data/2025-07-10/alerts/bearish/alert_KLTO_20250710_153700.json,bearish,4.0000000000000115,1.5340000000000003
CGTX,2025-07-10 15:38:00,SELL,0.8927881258510513,0.7121,bearish_breakdown,11.220546066575249,6.138302092631161,HIGH,1.04,0.8021,0.2379,0.7655074999999999,0.6836159999999999,SUCCESS,/home/wilsonb/dl/github.com/z223i/alpaca/historical_data/2025-07-10/alerts/bearish/alert_CGTX_20250710_153800.json,bearish,1.685156579132146,0.7241
CGTX,2025-07-10 15:38:00,SELL,0.8927881258510513,0.7121,bearish_breakdown,11.220546066575249,6.138302092631161,HIGH,1.04,0.8021,0.2379,0.7655074999999999,0.6836159999999999,SUCCESS,/home/wilsonb/dl/github.com/z223i/alpaca/alerts/bearish/CGTX_20250710_153800.json,bearish,1.685156579132146,0.7241
PROK,2025-07-10 15:39:00,BUY,0.8828127342329966,5.16,bullish_breakout,6.8322981366459645,3.7711253300832825,HIGH,4.83,4.52,0.3100000000000005,4.773000000000001,5.3664000000000005,SUCCESS,/home/wilsonb/dl/github.com/z223i/alpaca/historical_data/2025-07-10/alerts/bullish/alert_PROK_20250710_153900.json,bullish,1.162790697674411,5.220000000000001
PROK,2025-07-10 15:39:00,BUY,0.8828127342329966,5.16,bullish_breakout,6.8322981366459645,3.7711253300832825,HIGH,4.83,4.52,0.3100000000000005,4.773000000000001,5.3664000000000005,SUCCESS,/home/wilsonb/dl/github.com/z223i/alpaca/alerts/bullish/PROK_20250710_153900.json,bullish,1.162790697674411,5.220000000000001
BTCM,2025-07-10 15:40:00,SELL,0.8278102635683585,5.9,bearish_breakdown,12.462908011869434,1.622119485359997,MEDIUM,7.98,6.74,1.2400000000000002,6.3425,5.664,FAILURE,/home/wilsonb/dl/github.com/z223i/alpaca/historical_data/2025-07-10/alerts/bearish/alert_BTCM_20250710_154000.json,bearish,-7.499999999999998,5.4575000000000005
BTCM,2025-07-10 15:40:00,SELL,0.8278102635683585,5.9,bearish_breakdown,12.462908011869434,1.622119485359997,MEDIUM,7.98,6.74,1.2400000000000002,6.3425,5.664,FAILURE,/home/wilsonb/dl/github.com/z223i/alpaca/alerts/bearish/BTCM_20250710_154000.json,bearish,-7.499999999999998,5.4575000000000005
MLGO,2025-07-10 15:41:00,SELL,0.8113337523680263,0.7026,bearish_breakdown,12.709653373089818,2.106073723060099,MEDIUM,0.8659,0.8049,0.061000000000000054,0.7552949999999999,0.674496,FAILURE,/home/wilsonb/dl/github.com/z223i/alpaca/historical_data/2025-07-10/alerts/bearish/alert_MLGO_20250710_154100.json,bearish,-0.6974096214062077,0.6977
PROK,2025-07-10 15:41:00,BUY,0.8409338293696791,5.19,bullish_breakout,7.45341614906833,2.1956258183405266,MEDIUM,4.83,4.52,0.3100000000000005,4.800750000000001,5.397600000000001,SUCCESS,/home/wilsonb/dl/github.com/z223i/alpaca/alerts/bullish/PROK_20250710_154100.json,bullish,0.5780346820809125,5.22
PROK,2025-07-10 15:41:00,BUY,0.8409338293696791,5.19,bullish_breakout,7.45341614906833,2.1956258183405266,MEDIUM,4.83,4.52,0.3100000000000005,4.800750000000001,5.397600000000001,SUCCESS,/home/wilsonb/dl/github.com/z223i/alpaca/historical_data/2025-07-10/alerts/bullish/alert_PROK_20250710_154100.json,bullish,0.5780346820809125,5.22
MLGO,2025-07-10 15:41:00,SELL,0.8113337523680263,0.7026,bearish_breakdown,12.709653373089818,2.106073723060099,MEDIUM,0.8659,0.8049,0.061000000000000054,0.7552949999999999,0.674496,FAILURE,/home/wilsonb/dl/github.com/z223i/alpaca/alerts/bearish/MLGO_20250710_154100.json,bearish,-0.6974096214062077,0.6977
BTCM,2025-07-10 15:47:00,SELL,0.8270527403619212,5.87,bearish_breakdown,12.908011869436203,1.5858357550317512,MEDIUM,7.98,6.74,1.2400000000000002,6.31025,5.6352,FAILURE,/home/wilsonb/dl/github.com/z223i/alpaca/alerts/bearish/BTCM_20250710_154700.json,bearish,-7.499999999999997,5.42975
BTCM,2025-07-10 15:47:00,SELL,0.8270527403619212,5.87,bearish_breakdown,12.908011869436203,1.5858357550317512,MEDIUM,7.98,6.74,1.2400000000000002,6.31025,5.6352,FAILURE,/home/wilsonb/dl/github.com/z223i/alpaca/historical_data/2025-07-10/alerts/bearish/alert_BTCM_20250710_154700.json,bearish,-7.499999999999997,5.42975
CGTX,2025-07-10 15:49:00,SELL,0.8484075696840939,0.7287,bearish_breakdown,9.150978680962476,2.335051996853972,MEDIUM,1.04,0.8021,0.2379,0.7833525,0.699552,SUCCESS,/home/wilsonb/dl/github.com/z223i/alpaca/historical_data/2025-07-10/alerts/bearish/alert_CGTX_20250710_154900.json,bearish,4.000000000000008,0.7578480000000001
CGTX,2025-07-10 15:49:00,SELL,0.8484075696840939,0.7287,bearish_breakdown,9.150978680962476,2.335051996853972,MEDIUM,1.04,0.8021,0.2379,0.7833525,0.699552,SUCCESS,/home/wilsonb/dl/github.com/z223i/alpaca/alerts/bearish/CGTX_20250710_154900.json,bearish,4.000000000000008,0.7578480000000001
STKH,2025-07-10 15:50:00,BUY,0.8939750709087949,2.995,bullish_breakout,7.733812949640299,2.287021154945683,HIGH,2.78,2.4,0.3799999999999999,2.770375,3.1148000000000002,FAILURE,/home/wilsonb/dl/github.com/z223i/alpaca/alerts/bullish/STKH_20250710_155000.json,bullish,0.0,2.995
PROK,2025-07-10 15:50:00,BUY,0.8777503359773411,5.09,bullish_breakout,5.3830227743271175,3.3909692718110858,HIGH,4.83,4.52,0.3100000000000005,4.7082500000000005,5.2936,SUCCESS,/home/wilsonb/dl/github.com/z223i/alpaca/alerts/bullish/PROK_20250710_155000.json,bullish,3.999999999999996,5.2936
STKH,2025-07-10 15:50:00,BUY,0.8939750709087949,2.995,bullish_breakout,7.733812949640299,2.287021154945683,HIGH,2.78,2.4,0.3799999999999999,2.770375,3.1148000000000002,FAILURE,/home/wilsonb/dl/github.com/z223i/alpaca/historical_data/2025-07-10/alerts/bullish/alert_STKH_20250710_155000.json,bullish,0.0,2.995
PROK,2025-07-10 15:50:00,BUY,0.8777503359773411,5.09,bullish_breakout,5.3830227743271175,3.3909692718110858,HIGH,4.83,4.52,0.3100000000000005,4.7082500000000005,5.2936,SUCCESS,/home/wilsonb/dl/github.com/z223i/alpaca/historical_data/2025-07-10/alerts/bullish/alert_PROK_20250710_155000.json,bullish,3.999999999999996,5.2936
PROK,2025-07-10 15:51:00,BUY,0.8229508001541088,5.1,bullish_breakout,5.590062111801234,1.698632784192473,MEDIUM,4.83,4.52,0.3100000000000005,4.7175,5.303999999999999,SUCCESS,/home/wilsonb/dl/github.com/z223i/alpaca/historical_data/2025-07-10/alerts/bullish/alert_PROK_20250710_155100.json,bullish,3.999999999999995,5.303999999999999
PROK,2025-07-10 15:51:00,BUY,0.8229508001541088,5.1,bullish_breakout,5.590062111801234,1.698632784192473,MEDIUM,4.83,4.52,0.3100000000000005,4.7175,5.303999999999999,SUCCESS,/home/wilsonb/dl/github.com/z223i/alpaca/alerts/bullish/PROK_20250710_155100.json,bullish,3.999999999999995,5.303999999999999
PROK,2025-07-10 15:52:00,BUY,0.8811689729212929,5.16,bullish_breakout,6.8322981366459645,5.313569656448426,HIGH,4.83,4.52,0.3100000000000005,4.773000000000001,5.3664000000000005,SUCCESS,/home/wilsonb/dl/github.com/z223i/alpaca/historical_data/2025-07-10/alerts/bullish/alert_PROK_20250710_155200.json,bullish,1.162790697674411,5.220000000000001
PROK,2025-07-10 15:52:00,BUY,0.8811689729212929,5.16,bullish_breakout,6.8322981366459645,5.313569656448426,HIGH,4.83,4.52,0.3100000000000005,4.773000000000001,5.3664000000000005,SUCCESS,/home/wilsonb/dl/github.com/z223i/alpaca/alerts/bullish/PROK_20250710_155200.json,bullish,1.162790697674411,5.220000000000001
KLTO,2025-07-10 15:52:00,SELL,0.8815212657880548,1.435,bearish_breakdown,4.33333333333333,5.899635679868375,HIGH,1.635,1.5,0.135,1.542625,1.3776,FAILURE,/home/wilsonb/dl/github.com/z223i/alpaca/historical_data/2025-07-10/alerts/bearish/alert_KLTO_20250710_155200.json,bearish,-3.1358885017421554,1.3900000000000001
KLTO,2025-07-10 15:52:00,SELL,0.8815212657880548,1.435,bearish_breakdown,4.33333333333333,5.899635679868375,HIGH,1.635,1.5,0.135,1.542625,1.3776,FAILURE,/home/wilsonb/dl/github.com/z223i/alpaca/alerts/bearish/KLTO_20250710_155200.json,bearish,-3.1358885017421554,1.3900000000000001
BTCM,2025-07-10 15:53:00,SELL,0.843219172564649,6.18,bearish_breakdown,8.308605341246297,1.7719170900879104,MEDIUM,7.98,6.74,1.2400000000000002,6.6434999999999995,5.932799999999999,FAILURE,/home/wilsonb/dl/github.com/z223i/alpaca/alerts/bearish/BTCM_20250710_155300.json,bearish,-2.2653721682847987,6.039999999999999
BTCM,2025-07-10 15:53:00,SELL,0.843219172564649,6.18,bearish_breakdown,8.308605341246297,1.7719170900879104,MEDIUM,7.98,6.74,1.2400000000000002,6.6434999999999995,5.932799999999999,FAILURE,/home/wilsonb/dl/github.com/z223i/alpaca/historical_data/2025-07-10/alerts/bearish/alert_BTCM_20250710_155300.json,bearish,-2.2653721682847987,6.039999999999999
BTCM,2025-07-10 15:54:00,SELL,0.8539007814998301,6.21,bearish_breakdown,7.863501483679529,2.2078378488823502,HIGH,7.98,6.74,1.2400000000000002,6.67575,5.9616,FAILURE,/home/wilsonb/dl/github.com/z223i/alpaca/historical_data/2025-07-10/alerts/bearish/alert_BTCM_20250710_155400.json,bearish,-1.7713365539452548,6.1
KLTO,2025-07-10 15:54:00,SELL,0.8743918628448426,1.46,bearish_breakdown,2.6666666666666687,3.6666990008730234,HIGH,1.635,1.5,0.135,1.5695,1.4016,SUCCESS,/home/wilsonb/dl/github.com/z223i/alpaca/historical_data/2025-07-10/alerts/bearish/alert_KLTO_20250710_155400.json,bearish,4.000000000000001,1.5184
BTCM,2025-07-10 15:54:00,SELL,0.8539007814998301,6.21,bearish_breakdown,7.863501483679529,2.2078378488823502,HIGH,7.98,6.74,1.2400000000000002,6.67575,5.9616,FAILURE,/home/wilsonb/dl/github.com/z223i/alpaca/alerts/bearish/BTCM_20250710_155400.json,bearish,-1.7713365539452548,6.1
KLTO,2025-07-10 15:54:00,SELL,0.8743918628448426,1.46,bearish_breakdown,2.6666666666666687,3.6666990008730234,HIGH,1.635,1.5,0.135,1.5695,1.4016,SUCCESS,/home/wilsonb/dl/github.com/z223i/alpaca/alerts/bearish/KLTO_20250710_155400.json,bearish,4.000000000000001,1.5184
BTCM,2025-07-10 15:55:00,SELL,0.8523807221509523,6.34,bearish_breakdown,5.934718100890213,1.9966966848873333,MEDIUM,7.98,6.74,1.2400000000000002,6.815499999999999,6.086399999999999,SUCCESS,/home/wilsonb/dl/github.com/z223i/alpaca/alerts/bearish/BTCM_20250710_155500.json,bearish,0.3154574132492046,6.359999999999999
BTCM,2025-07-10 15:55:00,SELL,0.8523807221509523,6.34,bearish_breakdown,5.934718100890213,1.9966966848873333,MEDIUM,7.98,6.74,1.2400000000000002,6.815499999999999,6.086399999999999,SUCCESS,/home/wilsonb/dl/github.com/z223i/alpaca/historical_data/2025-07-10/alerts/bearish/alert_BTCM_20250710_155500.json,bearish,0.3154574132492046,6.359999999999999
PROK,2025-07-10 15:56:00,BUY,0.8798744968141469,5.165,bullish_breakout,6.935817805383023,6.545091980454153,HIGH,4.83,4.52,0.3100000000000005,4.7776250000000005,5.3716,SUCCESS,/home/wilsonb/dl/github.com/z223i/alpaca/historical_data/2025-07-10/alerts/bullish/alert_PROK_20250710_155600.json,bullish,1.0648596321393942,5.220000000000001
PROK,2025-07-10 15:56:00,BUY,0.8798744968141469,5.165,bullish_breakout,6.935817805383023,6.545091980454153,HIGH,4.83,4.52,0.3100000000000005,4.7776250000000005,5.3716,SUCCESS,/home/wilsonb/dl/github.com/z223i/alpaca/alerts/bullish/PROK_20250710_155600.json,bullish,1.0648596321393942,5.220000000000001
PROK,2025-07-10 15:57:00,BUY,0.8236304647546474,5.175,bullish_breakout,7.142857142857137,1.69853473539045,MEDIUM,4.83,4.52,0.3100000000000005,4.786875,5.382,SUCCESS,/home/wilsonb/dl/github.com/z223i/alpaca/historical_data/2025-07-10/alerts/bullish/alert_PROK_20250710_155700.json,bullish,0.869565217391303,5.22
PROK,2025-07-10 15:57:00,BUY,0.8236304647546474,5.175,bullish_breakout,7.142857142857137,1.69853473539045,MEDIUM,4.83,4.52,0.3100000000000005,4.786875,5.382,SUCCESS,/home/wilsonb/dl/github.com/z223i/alpaca/alerts/bullish/PROK_20250710_155700.json,bullish,0.869565217391303,5.22
MLGO,2025-07-10 15:58:00,SELL,0.8566780647450035,0.7183,bearish_breakdown,10.759100509380035,3.3120664131665265,HIGH,0.8659,0.8049,0.061000000000000054,0.7721725,0.6895680000000001,SUCCESS,/home/wilsonb/dl/github.com/z223i/alpaca/historical_data/2025-07-10/alerts/bearish/alert_MLGO_20250710_155800.json,bearish,1.5035500487261633,0.7291
PROK,2025-07-10 15:58:00,BUY,0.8952574588177172,5.3,bullish_breakout,9.73084886128364,6.159006321261889,HIGH,4.83,4.52,0.3100000000000005,4.9025,5.512,FAILURE,/home/wilsonb/dl/github.com/z223i/alpaca/alerts/bullish/PROK_20250710_155800.json,bullish,-1.5094339622641524,5.22
MLGO,2025-07-10 15:58:00,SELL,0.8566780647450035,0.7183,bearish_breakdown,10.759100509380035,3.3120664131665265,HIGH,0.8659,0.8049,0.061000000000000054,0.7721725,0.6895680000000001,SUCCESS,/home/wilsonb/dl/github.com/z223i/alpaca/alerts/bearish/MLGO_20250710_155800.json,bearish,1.5035500487261633,0.7291
PROK,2025-07-10 15:58:00,BUY,0.8952574588177172,5.3,bullish_breakout,9.73084886128364,6.159006321261889,HIGH,4.83,4.52,0.3100000000000005,4.9025,5.512,FAILURE,/home/wilsonb/dl/github.com/z223i/alpaca/historical_data/2025-07-10/alerts/bullish/alert_PROK_20250710_155800.json,bullish,-1.5094339622641524,5.22
STKH,2025-07-10 15:59:00,BUY,0.8863754953151028,2.995,bullish_breakout,7.733812949640299,2.061594941872323,HIGH,2.78,2.4,0.3799999999999999,2.770375,3.1148000000000002,FAILURE,/home/wilsonb/dl/github.com/z223i/alpaca/alerts/bullish/STKH_20250710_155900.json,bullish,0.0,2.995
PROK,2025-07-10 15:59:00,BUY,0.8348995938817886,5.22,bullish_breakout,8.074534161490677,2.0069914298601716,MEDIUM,4.83,4.52,0.3100000000000005,4.8285,5.4288,FAILURE,/home/wilsonb/dl/github.com/z223i/alpaca/alerts/bullish/PROK_20250710_155900.json,bullish,0.0,5.22
PROK,2025-07-10 15:59:00,BUY,0.8348995938817886,5.22,bullish_breakout,8.074534161490677,2.0069914298601716,MEDIUM,4.83,4.52,0.3100000000000005,4.8285,5.4288,FAILURE,/home/wilsonb/dl/github.com/z223i/alpaca/historical_data/2025-07-10/alerts/bullish/alert_PROK_20250710_155900.json,bullish,0.0,5.22
CGTX,2025-07-10 15:59:00,SELL,0.8396372577688538,0.7001,bearish_breakdown,12.71661887545195,1.9356226252777975,MEDIUM,1.04,0.8021,0.2379,0.7526074999999999,0.6720959999999999,FAILURE,/home/wilsonb/dl/github.com/z223i/alpaca/historical_data/2025-07-10/alerts/bearish/alert_CGTX_20250710_155900.json,bearish,0.0,0.7001
STKH,2025-07-10 15:59:00,BUY,0.8863754953151028,2.995,bullish_breakout,7.733812949640299,2.061594941872323,HIGH,2.78,2.4,0.3799999999999999,2.770375,3.1148000000000002,FAILURE,/home/wilsonb/dl/github.com/z223i/alpaca/historical_data/2025-07-10/alerts/bullish/alert_STKH_20250710_155900.json,bullish,0.0,2.995
CGTX,2025-07-10 15:59:00,SELL,0.8396372577688538,0.7001,bearish_breakdown,12.71661887545195,1.9356226252777975,MEDIUM,1.04,0.8021,0.2379,0.7526074999999999,0.6720959999999999,FAILURE,/home/wilsonb/dl/github.com/z223i/alpaca/alerts/bearish/CGTX_20250710_155900.json,bearish,0.0,0.7001
