symbol,company_name,float,price,volume,percent_change,dollar_volume,day_range,timestamp,trades,avg_volume_5d,avg_range_5d,volume_surge_detected,volume_surge_ratio
NRDS,NerdWallet,28682461,14.58,703906,0.551724137931035,10262949.48,0.369999999999999,2025-11-12T00:00:00-05:00,,1203660.6,0.68684,False,
PRTH,Priority Technology Holdings,29083237,5.78,1088339,4.14414414414415,6290599.42,0.3249,2025-11-12T00:00:00-05:00,,1905840.8,0.68272,False,
LTRX,Lantronix,29122562,5.19,205060,2.36686390532545,1064261.4,0.158,2025-11-12T00:00:00-05:00,,350198.2,0.3412,False,
PAYS,Paysign,29132305,5.47,862536,6.00775193798449,4718071.92,0.405,2025-11-12T00:00:00-05:00,,459016.2,0.222,False,
TYGO,Tigo Energy,29265128,2.06,468380,-8.03571428571429,964862.8,0.2389,2025-11-12T00:00:00-05:00,,376930,0.18956,False,
SGHT,Sight Sciences,29354385,7.72,822529,9.65909090909091,6349923.88,1.06,2025-11-12T00:00:00-05:00,,441540.6,0.632,False,
OPRT,Oportun Financial,29547468,4.84,262901,2.1097046413502,1272440.84,0.2,2025-11-12T00:00:00-05:00,,424499.6,0.311,False,
RLMD,Relmada Therapeutics,29623191,3.91,1954796,18.8449848024316,7643252.36,0.6234,2025-11-12T00:00:00-05:00,,1392777.2,0.50666,False,
RGP,Resources Connection,29643079,4.53,311465,-0.220264317180612,1410936.45,0.149999999999999,2025-11-12T00:00:00-05:00,,331806,0.20316,False,
NEOV,NeoVolta,30116390,4.89,282613,2.08768267223381,1381977.57,0.310000000000001,2025-11-12T00:00:00-05:00,,374458.6,0.368,False,
RCEL,Avita Medical,30197023,3.78,184778,-4.54545454545455,698460.84,0.1855,2025-11-12T00:00:00-05:00,,187046.2,0.2713,False,
VMD,"Viemed Healthcare, Inc. Common",30219674,6.55,141367,3.1496062992126,925953.85,0.159999999999999,2025-11-12T00:00:00-05:00,,164530.6,0.19642,False,
SHBI,Shore Bancshares,30367205,16.36,98865,-0.30469226081658,1617431.4,0.310000000000002,2025-11-12T00:00:00-05:00,,105976,0.37866,False,
KELYA,Kelly Services,30529367,8.59,657322,-1.82857142857143,5646395.98,0.35,2025-11-12T00:00:00-05:00,,742817.6,0.69018,False,
QIPT,Quipt Home Medical Corp. Common,31067653,2.35,107054,-0.843881856540085,251576.9,0.0499999999999998,2025-11-12T00:00:00-05:00,,224545.4,0.0993,False,
AVR,Anteris Technologies Global,31072780,3.89,126782,2.91005291005292,493181.98,0.275,2025-11-12T00:00:00-05:00,,128371,0.27036,False,
ANIX,Anixa Biosciences,31138085,4.39,226231,-4.56521739130435,993154.09,0.21,2025-11-12T00:00:00-05:00,,157051.8,0.23208,False,
AMCX,AMC Networks,31359296,8.22,575944,5.3846153846154,4734259.68,0.61,2025-11-12T00:00:00-05:00,,555311,0.58134,False,
ALLT,Allot,31502140,9.03,331799,-0.986842105263156,2996144.97,0.205,2025-11-12T00:00:00-05:00,,344429,0.412,False,
MMLP,Martin Midstream Partners L.P. Limited Partnership,31585020,2.6,9623,0,25019.8,0.0900000000000003,2025-11-12T00:00:00-05:00,,25394,0.0801000000000001,False,
MGTX,MeiraGTx Holdings,31767100,8.66,517224,-2.69662921348315,4479159.84,0.729999999999999,2025-11-12T00:00:00-05:00,,778021.6,0.9359,False,
DOMO,Domo,31858544,13.38,472650,1.21028744326778,6324057,0.43,2025-11-12T00:00:00-05:00,,391592.4,0.572,False,
ANGO,AngioDynamics,32058011,12.66,700045,0.396510705789062,8862569.7,0.209999999999999,2025-11-12T00:00:00-05:00,,540194,0.42234,False,
AZ,A2Z Cust2Mate Solutions Corp. Common,32092479,5.51,200695,0,1105829.45,0.2499,2025-11-12T00:00:00-05:00,,377398.8,0.50196,False,
FCEL,FuelCell Energy,32220228,7.71,2435481,4.33017591339649,18777558.51,0.655,2025-11-12T00:00:00-05:00,,2395356,0.71426,False,
ORMP,Oramed Pharmaceuticals,32307967,2.47,121029,2.06611570247935,298941.63,0.1,2025-11-12T00:00:00-05:00,,146680.6,0.12162,False,
ARQ,Arq,32355560,3.7,862830,6.62824207492795,3192471,0.33,2025-11-12T00:00:00-05:00,,1081862.4,0.434,False,
FNKO,Funko,32380482,3.69,1142877,4.23728813559322,4217216.13,0.4,2025-11-12T00:00:00-05:00,,1719269.6,0.4246,False,
AIP,Arteris,32383218,15.02,728665,-3.15925209542231,10944548.3,1.48,2025-11-12T00:00:00-05:00,,853727.8,1.22736,False,
TH,Target Hospitality,32438326,6.36,428405,-2.60336906584992,2724655.8,0.375,2025-11-12T00:00:00-05:00,,733937.8,0.672,False,
NBBK,NB Bancorp,32569685,18.45,167712,-0.324149108589964,3094286.4,0.305,2025-11-12T00:00:00-05:00,,245977.6,0.39798,False,
ABL,Abacus Global Management,32626970,6.75,499781,0.596125186289121,3373521.75,0.2321,2025-11-12T00:00:00-05:00,,1299939,0.53842,False,
FLL,Full House Resorts,32782449,2.59,200095,-3.71747211895911,518246.05,0.14,2025-11-12T00:00:00-05:00,,283040.2,0.29376,False,
ACDC,ProFrac Holding,32797372,3.815,1665705,-10.2352941176471,6354664.575,0.45,2025-11-12T00:00:00-05:00,,1880619.2,0.406,False,
RXST,RxSight,33038865,10.01,837433,-2.15053763440861,8382704.33,0.640000000000001,2025-11-12T00:00:00-05:00,,1167545.2,1.063,False,
ACTG,Acacia Research Corporation (Acacia Tech),33332848,3.63,203034,-2.15633423180593,737013.42,0.16,2025-11-12T00:00:00-05:00,,256915.2,0.13628,False,
AGEN,Agenus,33403681,4.43,722742,3.74707259953162,3201747.06,0.45,2025-11-12T00:00:00-05:00,,695191,0.372,False,
OBIO,Orchestra BioMed Holdings,33563765,4.42,553342,7.8048780487805,2445771.64,0.390000000000001,2025-11-12T00:00:00-05:00,,341348.6,0.3308,False,
GNLX,Genelux,33640288,5.93,274296,-0.836120401337804,1626575.28,0.43,2025-11-12T00:00:00-05:00,,557853.6,1.06308,False,
UMAC,Unusual Machines,33727852,10.73,2150482,-1.19705340699815,23074671.86,1.09,2025-11-12T00:00:00-05:00,,3339863.2,1.0794,False,
ICHR,Ichor Holdings,33763596,16.14,1325255,6.11439842209073,21389615.7,1.74,2025-11-12T00:00:00-05:00,,1083597.4,1.216,False,
KRMD,"KORU Medical Systems, Inc. Common Stock (DE)",33777873,3.78,92062,1.34048257372654,347994.36,0.14,2025-11-12T00:00:00-05:00,,163572,0.20878,False,
BVS,Bioventus,33821781,7.65,511155,-0.649350649350647,3910335.75,0.3619,2025-11-12T00:00:00-05:00,,451208.6,0.29254,False,
III,Information Services Group,33897157,5.41,301120,4.03846153846154,1629059.2,0.22,2025-11-12T00:00:00-05:00,,361377.4,0.27986,False,
CLLS,Cellectis,33957028,3.65,80008,-1.88172043010753,292029.2,0.2999,2025-11-12T00:00:00-05:00,,96860.6,0.20102,False,
DCTH,Delcath Systems,34361307,8.59,471077,-0.348027842227371,4046551.43,0.2493,2025-11-12T00:00:00-05:00,,826646,0.31386,False,
RLGT,Radiant Logistics,34379680,6.19,150695,2.14521452145216,932802.05,0.3,2025-11-12T00:00:00-05:00,,208454.8,0.197,False,
MAMA,Mama's Creations,34398725,10.32,252201,0.389105058365768,2602714.32,0.234999999999999,2025-11-12T00:00:00-05:00,,276825.2,0.4266,False,
OMEX,Odyssey Marine Exploration,34477715,2.13,1288476,4.66830466830466,2744453.88,0.12,2025-11-12T00:00:00-05:00,,2290508.4,0.2034,False,
ANSC,Agriculture & Natural Solutions Acquisition,34500000,11.08,352052,0.180831826401443,3900736.16,0.00500000000000078,2025-11-12T00:00:00-05:00,,75861.2,0.0369999999999997,False,
GANX,Gain Therapeutics,34610239,2.95,3642191,10.0746268656716,10744463.45,0.38,2025-11-12T00:00:00-05:00,,1948545.2,0.304,False,
LAND,Gladstone Land,34725608,9.89,461692,-1.001001001001,4566133.88,0.210000000000001,2025-11-12T00:00:00-05:00,,535906.4,0.287,False,
MDXH,MDXHEALTH,35018869,4.12,205972,-7.41573033707865,848604.64,0.34,2025-11-12T00:00:00-05:00,,129508.8,0.237,False,
PUBM,PubMatic,35042711,9.565,2316227,-12.8076572470374,22154711.255,1.47,2025-11-12T00:00:00-05:00,,2609448.6,0.929,False,
AURA,Aura Biosciences,35280361,5.57,191897,-1.59010600706714,1068866.29,0.4196,2025-11-12T00:00:00-05:00,,178190,0.21792,False,
NXXT,NextNRG,35414438,2.09,3845447,18.75,8036984.23,0.3,2025-11-12T00:00:00-05:00,,2159054,0.23,False,
TARA,Protara Therapeutics,35480986,5.3,333055,-1.11940298507464,1765191.5,0.23,2025-11-12T00:00:00-05:00,,440896,0.36302,False,
ANGI,Angi,35557368,11.3,1083034,0.177304964539019,12238284.2,0.285,2025-11-12T00:00:00-05:00,,1362292.4,0.525,False,
DGNX,Diginex,35712639,14,1083689,-14.3730886850153,15171646,3.15,2025-11-12T00:00:00-05:00,,741278.4,2.792,False,
FMNB,Farmers National Banc,35968203,13.37,206615,0.074850299401196,2762442.55,0.209999999999999,2025-11-12T00:00:00-05:00,,200563.6,0.226,False,
MLTX,MoonLake Immunotherapeutics,36073335,12.77,3183437,8.68085106382978,40652490.49,1.0699,2025-11-12T00:00:00-05:00,,2177539,0.80098,False,
PRAA,PRA Group,36125568,15.96,378511,-0.249999999999995,6041035.56,0.573,2025-11-12T00:00:00-05:00,,508382,0.87858,False,
WRAP,Wrap Technologies,36619870,2.1,402323,-6.25000000000001,844878.3,0.23,2025-11-12T00:00:00-05:00,,336003.6,0.20472,False,
THRY,Thryv Holdings,36626813,6.28,963214,0.159489633173854,6048983.92,0.17,2025-11-12T00:00:00-05:00,,1191060.2,0.419,False,
AEBI,Aebi Schmidt Holding,36672664,10.73,322571,1.60984848484848,3461186.83,0.42,2025-11-12T00:00:00-05:00,,215916.6,0.419,False,
SBGI,Sinclair,36993623,16.66,430961,0.969696969696971,7179810.26,0.545000000000002,2025-11-12T00:00:00-05:00,,891406,0.961,False,
SENS,Senseonics Holdings,37152598,6.59,371307,1.22887864823349,2446913.13,0.475000000000001,2025-11-12T00:00:00-05:00,,552132.2,0.56744,False,
OSPN,OneSpan,37211061,12.85,430162,-0.387596899224812,5527581.7,0.4199,2025-11-12T00:00:00-05:00,,607282,0.656059999999999,False,
ABEO,Abeona Therapeutics,37350854,4.94,12351872,18.4652278177458,61018247.68,1.07,2025-11-12T00:00:00-05:00,,4535562.4,0.40898,False,
SLDB,Solid Biosciences,37645448,4.74,1340474,4.63576158940397,6353846.76,0.5,2025-11-12T00:00:00-05:00,,1249298.2,0.415,False,
ZURA,Zura Bio,37881471,4.63,762784,4.75113122171946,3531689.92,0.44,2025-11-12T00:00:00-05:00,,576728.2,0.4096,False,
LRMR,Larimar Therapeutics,38173315,3.37,2068778,-7.1625344352617,6971781.86,0.35,2025-11-12T00:00:00-05:00,,1667053.6,0.297,False,
LIND,Lindblad Expeditions Holdings,38260910,12.28,270604,0.82101806239737,3323017.12,0.34,2025-11-12T00:00:00-05:00,,347832.8,0.452,False,
GNSS,Genasys,38326691,2.38,122376,-1.24481327800831,291254.88,0.0700000000000003,2025-11-12T00:00:00-05:00,,102392.6,0.0906000000000002,False,
LFMD,LifeMD,38442703,5.07,1053468,0.197628458498037,5341082.76,0.165,2025-11-12T00:00:00-05:00,,1108499.2,0.2719,False,
SWIM,Latham Group,38574565,6.82,325340,0.738552437223053,2218818.8,0.235,2025-11-12T00:00:00-05:00,,806502.4,0.344,False,
PBYI,Puma Biotechnology,38595557,4.99,670356,-3.85356454720617,3345076.44,0.27,2025-11-12T00:00:00-05:00,,1323332.6,0.70486,False,
ATXS,Astria Therapeutics,38783344,12.55,1602321,0.319744204636298,20109128.55,0.17,2025-11-12T00:00:00-05:00,,912688.4,0.23498,False,
OFIX,Orthofix Medical Inc. Common Stock (DE),39113771,15.3,195739,-0.520156046814045,2994806.7,0.390000000000001,2025-11-12T00:00:00-05:00,,215207.8,0.48698,False,
SEER,Seer,39140751,2.08,143274,0.483091787439625,298009.92,0.0600000000000001,2025-11-12T00:00:00-05:00,,142587.8,0.061,False,
SIBN,SI-BONE,39469552,18,796037,-1.20746432491767,14328666,0.66,2025-11-12T00:00:00-05:00,,1023105.6,1.20742,False,
NFBK,"Northfield Bancorp, Inc. Common Stock (Delaware)",39652480,10.5,113355,0.767754318618043,1190227.5,0.25,2025-11-12T00:00:00-05:00,,177342.2,0.246,False,
OLMA,Olema Pharmaceuticals,39695734,8.06,1105108,-1.58730158730158,8907170.48,0.530000000000001,2025-11-12T00:00:00-05:00,,843394.8,0.588,False,
DAKT,Daktronics,39716661,19.17,372283,1.64369034994699,7136665.11,0.440000000000001,2025-11-12T00:00:00-05:00,,353148.2,0.5703,False,
SQQQ,ProShares UltraPro Short QQQ,N/A,13.63,129828984,0.294334069168513,1769569051.92,0.469999999999999,2025-11-12T00:00:00-05:00,,165623762,0.57854,False,
TSLL,Direxion Shares ETF Trust Direxion Daily TSLA Bull 2X,N/A,18.91,86617127,-3.96140172676486,1637929871.57,1.41,2025-11-12T00:00:00-05:00,,115430310.6,1.651,False,
AMDD,Direxion Shares ETF Trust Direxion Daily AMD Bear 1X,N/A,8.06,15607072,-8.92655367231638,125793000.32,0.49,2025-11-12T00:00:00-05:00,,9387904,0.44552,False,
PDBC,Invesco Actively Managed Exch-Traded Commodity Fd Tr Invesco Optimum Yield Diversified Commodity Strategy No K-1 ETF,N/A,13.69,10616029,-1.22655122655123,145333437.01,0.0999999999999996,2025-11-12T00:00:00-05:00,,5066552.4,0.0969999999999995,False,
SOLT,Volatility Shares Trust 2x Solana ETF,N/A,10.86,8797872,-4.06360424028269,95544889.92,1.365,2025-11-12T00:00:00-05:00,,8556250.4,1.17724,False,
QYLD,Global X Funds Global X NASDAQ-100 Covered Call ETF,N/A,17.5,5334901,0,93360767.5,0.0458999999999996,2025-11-12T00:00:00-05:00,,7850565.4,0.0861799999999995,False,
UNHG,Themes ETF Trust Leverage Shares 2X Long UNH Daily ETF,N/A,19.93,5255989,7.03544575725026,104751860.77,1.805,2025-11-12T00:00:00-05:00,,3739945.4,1.17422,False,
TSYY,GraniteShares ETF Trust GraniteShares YieldBOOST TSLA ETF,N/A,6.9,3160142,-1.42857142857142,21804979.8,0.17,2025-11-12T00:00:00-05:00,,4176374.2,0.242,False,
BPACU,Blueport Acquisition Ltd Units,N/A,10.05,2932977,0,29476418.85,0.0249999999999986,2025-11-12T00:00:00-05:00,,,,False,
ICLN,iShares Global Clean Energy ETF,N/A,17.66,2642739,-0.563063063063071,46670770.74,0.395,2025-11-12T00:00:00-05:00,,3962244,0.396,False,
AAPD,Direxion Shares ETF Trust Direxion Daily AAPL Bear 1X,N/A,13.05,2094696,0.616808018504241,27335782.8,0.173400000000001,2025-11-12T00:00:00-05:00,,2364443.4,0.258420000000001,False,
QBTZ,Tidal Trust II Defiance Daily Target 2x Short QBTS ETF,N/A,18.09,2025447,17.8501628664495,36640336.23,3.5757,2025-11-12T00:00:00-05:00,,4683891.2,2.96114,False,
GGLS,Direxion Shares ETF Trust Direxion Daily GOOGL Bear 1X,N/A,7.51,2012546,1.62381596752368,15114220.46,0.2,2025-11-12T00:00:00-05:00,,2243007.8,0.18966,False,
XRPT,Volatility Shares Trust 2x XRP ETF,N/A,9.04,1796655,-4.74183350895681,16241761.2,1.03,2025-11-12T00:00:00-05:00,,1998364,0.934,False,
NKLR,Terra Innovatum Global N.V. Ordinary shares,N/A,5.7,1446305,-4.04040404040404,8243938.5,0.69,2025-11-12T00:00:00-05:00,,935459.4,0.79432,False,
GBDC,Golub Capital BDC,N/A,14.02,1385205,0.646087580760947,19420574.1,0.145,2025-11-12T00:00:00-05:00,,1155252.4,0.18374,False,
AMZD,Direxion Shares ETF Trust Direxion Daily AMZN Bear 1X,N/A,9.57,1307357,1.78468868988109,12511406.49,0.244199999999999,2025-11-12T00:00:00-05:00,,1599952,0.22568,False,
SOLZ,Volatility Shares Trust Solana ETF,N/A,15.9288,1084698,-1.91625615763545,17277937.5024,0.974999999999998,2025-11-12T00:00:00-05:00,,1034949.2,0.825039999999998,False,
OXLC,Oxford Lane Capital,N/A,15.15,970910,-0.394477317554244,14709286.5,0.16,2025-11-12T00:00:00-05:00,,893880.8,0.254900000000001,False,
NMFC,New Mountain Finance,N/A,9.6,715108,-0.207900207900204,6865036.8,0.119899999999999,2025-11-12T00:00:00-05:00,,580160.2,0.15998,False,
GGN,"GAMCO Global Gold, Natural Resources & Income Trust",N/A,5,660596,0.603621730382299,3302980,0.0983000000000001,2025-11-12T00:00:00-05:00,,626068.6,0.06866,False,
CTW,CTW Cayman,N/A,2.44,628366,-16.7235494880546,1533213.04,0.4195,2025-11-12T00:00:00-05:00,,983459.6,0.2899,False,
TCPC,BlackRock TCP Capital,N/A,5.87,590938,2.62237762237763,3468806.06,0.180000000000001,2025-11-12T00:00:00-05:00,,714486.4,0.1806,False,
FDUS,Fidus Investment,N/A,19.74,585458,0.203045685279183,11556940.92,0.390000000000001,2025-11-12T00:00:00-05:00,,387841.8,0.528680000000001,False,
BSCU,Invesco Exchange-Traded Self-Indexed Fund Trust Invesco BulletShares 2030 Corporate Bond ETF,N/A,16.925,571640,-0.0885478158205464,9675007,0.0199999999999996,2025-11-12T00:00:00-05:00,,862524.6,0.0340000000000003,False,
WENN,Wen Acquisition,N/A,10.23,553811,0.195886385896176,5665486.53,0.0299999999999994,2025-11-12T00:00:00-05:00,,131144.8,0.0339999999999993,False,
MFIC,MidCap Financial Investment,N/A,12.02,542179,-0.166112956810628,6516991.58,0.255000000000001,2025-11-12T00:00:00-05:00,,636652.8,0.28556,False,
BSCR,Invesco BulletShares 2027 Corporate Bond ETF,N/A,19.735,533185,-0.0253292806484245,10522405.975,0.0199999999999996,2025-11-12T00:00:00-05:00,,624641.8,0.0200000000000003,False,
OCSL,Oaktree Specialty Lending,N/A,13.68,521062,0.0731528895391352,7128128.16,0.140000000000001,2025-11-12T00:00:00-05:00,,516531,0.204,False,
ADBG,Themes ETF Trust Leverage Shares 2X Long ADBE Daily ETF,N/A,9.72,454892,2.45491246007738,4421550.24,0.279300000000001,2025-11-12T00:00:00-05:00,,471500.8,0.35684,False,
AVS,Direxion Shares ETF Trust Direxion Daily AVGO Bear 1X,N/A,9.6728,445033,-0.893442622950812,4304715.2024,0.16,2025-11-12T00:00:00-05:00,,618541.6,0.268,False,
XRPI,Volatility Shares Trust XRP ETF,N/A,13.88,424881,-2.11565585331452,5897348.28,0.77,2025-11-12T00:00:00-05:00,,526875.2,0.72664,False,
BSCT,Invesco BulletShares 2029 Corporate Bond ETF,N/A,18.84,349907,-0.0530503978779924,6592247.88,0.0250000000000021,2025-11-12T00:00:00-05:00,,512180.2,0.025,False,
KBWD,Invesco Exchange-Traded Fund Trust II Invesco KBW High Dividend Yield Financial ETF,N/A,13.6459,326510,-0.249269005847957,4455522.809,0.0878999999999994,2025-11-12T00:00:00-05:00,,196594.6,0.13664,False,
SLRC,SLR Investment,N/A,15.48,288390,-0.321957501609781,4464277.2,0.25,2025-11-12T00:00:00-05:00,,231615.8,0.28728,False,
OCCI,OFS Credit Company,N/A,5,282466,1.21457489878542,1412330,0.0800000000000001,2025-11-12T00:00:00-05:00,,215886.2,0.1219,False,
RWAY,Runway Growth Finance,N/A,9.98,268056,1.62932790224033,2675198.88,0.23,2025-11-12T00:00:00-05:00,,260343.6,0.24508,False,
COYY,GraniteShares ETF Trust GraniteShares YieldBOOST COIN ETF,N/A,12.14,231319,0.330578512396702,2808212.66,0.310000000000001,2025-11-12T00:00:00-05:00,,366737.6,0.25126,False,
EVV,Eaton Vance Limited Duration Income Fund,N/A,10.14,218992,0.296735905044522,2220578.88,0.0660000000000007,2025-11-12T00:00:00-05:00,,189674.8,0.0544000000000004,False,
KBWY,Invesco Exchange-Traded Fund Trust II Invesco KBW Premium Yield Equity REIT ETF,N/A,15.455,207333,-0.961230374879848,3204331.515,0.195,2025-11-12T00:00:00-05:00,,164939.4,0.2161,False,
NML,Neuberger Berman Energy Infrastructure and Income Fund,N/A,8.56,202400,0,1732544,0.0592000000000006,2025-11-12T00:00:00-05:00,,183077,0.10102,False,
DKNX,Tidal Trust II Defiance Daily Target 2X Long DKNG ETF,N/A,8.39,191358,6.80279036610826,1605493.62,0.58,2025-11-12T00:00:00-05:00,,396081.8,0.78834,False,
PYPG,Themes ETF Trust Leverage Shares 2X Long PYPL Daily ETF,N/A,15.06,187972,-0.580278454439225,2830858.32,0.480600000000001,2025-11-12T00:00:00-05:00,,213358.8,0.69038,False,
GAIN,Gladstone Investment Corporation Business Development Company,N/A,13.98,177933,0.720461095100862,2487503.34,0.1669,2025-11-12T00:00:00-05:00,,117139.6,0.20398,False,
EIM,Eaton Vance Municipal Bond Fund,N/A,9.98,172323,0.100300902708122,1719783.54,0.0350000000000001,2025-11-12T00:00:00-05:00,,137468,0.0579800000000002,False,
GLO,Clough Global Opportunities Fund,N/A,5.83,157233,0,916668.39,0.0300000000000003,2025-11-12T00:00:00-05:00,,139955.6,0.0651000000000003,False,
GLAD,Gladstone Capital,N/A,19.37,153141,-0.15463917525772,2966341.17,0.349999999999998,2025-11-12T00:00:00-05:00,,134499.8,0.30492,False,
VKI,Invesco Advantage Municipal Income Trust II,N/A,9.03,148499,-0.441014332965832,1340945.97,0.0700000000000003,2025-11-12T00:00:00-05:00,,82294.8,0.0822000000000003,False,
RTAC,Renatus Tactical Acquisition Corp I,N/A,11.18,148258,-0.178571428571425,1657524.44,0.190000000000001,2025-11-12T00:00:00-05:00,,170243.8,0.20222,False,
NVNI,Nvni Group,N/A,3.33,140238,6.73076923076923,466992.54,0.2998,2025-11-12T00:00:00-05:00,,116703.2,0.2653,False,
EAD,Allspring Income Opportunities Fund,N/A,6.92,135102,0.289855072463762,934905.84,0.0449999999999999,2025-11-12T00:00:00-05:00,,174484,0.0460799999999997,False,
WHF,WhiteHorse Finance,N/A,6.94,131104,0.289017341040469,909861.76,0.15,2025-11-12T00:00:00-05:00,,210887.4,0.24,False,
FTF,Franklin Limited Duration Income Trust Common Shrs. of Beneficial Interest,N/A,6.15,128189,0,788362.35,0.0250000000000004,2025-11-12T00:00:00-05:00,,169731.8,0.0314000000000002,False,
CPZ,Calamos Long/Short Equity & Dynamic Income Trust,N/A,15.17,123438,0.198150594451779,1872554.46,0.4,2025-11-12T00:00:00-05:00,,67022,0.2381,False,
CHW,Calamos Global Dynamic Income Fund,N/A,7.55,112545,0,849714.75,0.0600000000000005,2025-11-12T00:00:00-05:00,,178685.8,0.099,False,
OFS,OFS Capital,N/A,5.12,101576,-3.93996247654784,520069.12,0.325,2025-11-12T00:00:00-05:00,,86145.2,0.313,False,
CRACU,Crown Reserve Acquisition Corp. I Unit,N/A,10.095,91681,-0.0495049504950397,925519.695,0.0299999999999994,2025-11-12T00:00:00-05:00,,1307925.8,0.0209999999999997,False,
FCO,abrdn Global Income Fund,N/A,3.01,85035,0,255955.35,0.0800000000000001,2025-11-12T00:00:00-05:00,,92444.4,0.0766000000000001,False,
NIOBW,NioCorp Developments Ltd. Warrant,N/A,2.2306,83531,10.4257425742574,186324.2486,0.64,2025-11-12T00:00:00-05:00,,74745.2,0.348,False,
XRPN,Armada Acquisition Corp. II,N/A,10.25,82925,0.0976562499999979,849981.25,0.0299999999999994,2025-11-12T00:00:00-05:00,,131022,0.0395399999999992,False,
VSTL,Tidal Trust II Defiance Daily Target 2X Long VST ETF,N/A,16.02,82382,-0.771775082690193,1319759.64,0.559999999999999,2025-11-12T00:00:00-05:00,,73412.2,1.66404,False,
MRCC,Monroe Capital,N/A,6.53,81223,0.307219662058379,530386.19,0.143,2025-11-12T00:00:00-05:00,,86445.8,0.2233,False,
MDIV,First Trust Exchange-Traded Fund VI Multi-Asset Diversified Income Index Fund,N/A,15.8966,80668,-0.084223758642368,1282346.9288,0.0791000000000004,2025-11-12T00:00:00-05:00,,90187.2,0.10354,False,
NHS,Neuberger Berman High Yield Strategies Fund,N/A,7.5,77460,0.267379679144379,580950,0.0899000000000001,2025-11-12T00:00:00-05:00,,116935.6,0.0849599999999999,False,
VGSR,Manager Directed Portfolios Vert Global Sustainable Real Estate ETF,N/A,10.52,77201,-1.17426021606388,812154.52,0.140000000000001,2025-11-12T00:00:00-05:00,,54186.8,0.1411,False,
ACCL,Acco Group Holdings,N/A,4.25,71481,3.65853658536586,303794.25,0.38,2025-11-12T00:00:00-05:00,,83140.2,0.3352,False,
DWSH,AdvisorShares Trust AdvisorShares Dorsey Wright Short ETF,N/A,7.09,69502,0.0268054908931874,492769.18,0.0670000000000002,2025-11-12T00:00:00-05:00,,58792.2,0.08438,False,
KCHV,Kochav Defense Acquisition,N/A,10.16,65303,0.395256916996057,663478.48,0.0349999999999984,2025-11-12T00:00:00-05:00,,13173.2,0.00899999999999999,False,
NIKL,Sprott Funds Trust Sprott Nickel Miners ETF,N/A,14.58,61136,2.73683023760535,891362.88,0.2775,2025-11-12T00:00:00-05:00,,66098,0.3084,False,
GECC,Great Elm Capital,N/A,7.99,61071,-0.498132004981309,487957.29,0.164299999999999,2025-11-12T00:00:00-05:00,,131153.2,0.29186,False,
GLDY,Tidal Trust II Defiance Gold Enhanced Options Income ETF,N/A,17.28,60667,0.261096605744135,1048325.76,0.1233,2025-11-12T00:00:00-05:00,,53608.4,0.1351,False,
NFXS,Direxion Daily NFLX Bear 1X,N/A,14.2307,59868,-1.81593635943396,851963.5476,0.44,2025-11-12T00:00:00-05:00,,54971.6,0.30188,False,
AEF,abrdn Emerging Markets ex-China Fund,N/A,6.84,59023,-0.725689404934685,403717.32,0.15,2025-11-12T00:00:00-05:00,,83922.8,0.112,False,
PMTR,Perimeter Acquisition Corp. I,N/A,10.29,56298,-0.400720134734898,579306.42,0.0899999999999999,2025-11-12T00:00:00-05:00,,53510.6,0.0781400000000001,False,
DMIIU,Drugs Made In America Acquisition II Corp. Unit,N/A,10.04,51709,0,519158.36,0.0200000000000014,2025-11-12T00:00:00-05:00,,16033,0.0130000000000006,False,
ETHI,Tidal Trust II Defiance Leveraged Long Income Ethereum ETF,N/A,9.7123,50507,-3.50518126993272,490539.1361,0.960000000000001,2025-11-12T00:00:00-05:00,,41226.8,0.875020000000001,False,
AHMA,Ambitions Enterprise Management Co. L.L.C,N/A,4.765,48428,-0.521920668058463,230759.42,0.3799,2025-11-12T00:00:00-05:00,,257113.6,0.55978,False,
ENTO,Entero Therapeutics,N/A,3.85,44488,3.2171581769437,171278.8,0.5,2025-11-12T00:00:00-05:00,,78786.6,0.57474,False,
GTERA,Globa Terra Acquisition,N/A,10.05,43270,0.199401794616165,434863.5,0.0300000000000011,2025-11-12T00:00:00-05:00,,9461.4,0.0102800000000002,False,
ERC,Allspring Multi-Sector Income Fund,N/A,9.52,38747,-0.314136125654462,368871.44,0.115,2025-11-12T00:00:00-05:00,,75118,0.1241,False,
QQQT,Tidal Trust II Defiance Nasdaq 100 Income Target ETF,N/A,18.335,37662,-0.0447032142701309,690532.77,0.25,2025-11-12T00:00:00-05:00,,39307.8,0.2749,False,
AGCC,Agencia Comercial Spirits,N/A,5.54,37487,-1.07142857142856,207677.98,0.7899,2025-11-12T00:00:00-05:00,,64173.6,0.85602,False,
RILYZ,"B. Riley Financial, Inc. 5.25% Senior Notes due 2028",N/A,10.53,35833,-0.753070245713912,377321.49,0.58,2025-11-12T00:00:00-05:00,,27825.2,0.43044,False,
YSPY,GraniteShares ETF Trust GraniteShares YieldBOOST SPY ETF,N/A,19.175,35457,0.261437908496736,679887.975,0.119999999999997,2025-11-12T00:00:00-05:00,,46768.4,0.36178,False,
COTG,Themes ETF Trust Leverage Shares 2X Long COST Daily ETF,N/A,13.2372,35341,-0.0966037735849084,467815.8852,0.1752,2025-11-12T00:00:00-05:00,,67344.2,0.29718,False,
