symbol,timestamp,last_price,ema_spread_pct,price_category,macd_histogram,market_session,squeeze_number_today,minutes_since_last_squeeze,window_volume_vs_1min_avg,distance_from_vwap_percent,day_gain,spy_percent_change_concurrent,spread_percent
AMCI,2025-12-15T11:48:03.235169-05:00,8.22,2.311435523114349,$5-10,-0.052,mid_day,124,1.24,310.63,0.28,172.18918918918922,-0.65,0.24330900243308481
YCBD,2025-12-15T12:26:56.354839-05:00,1.45,0.0,<$2,0.0006,mid_day,35,35.25,58.6,1.69,25.000000000000018,-0.61,0.6896551724137937
AMCI,2025-12-15T10:41:01.236838-05:00,8.12,4.433497536945817,$5-10,0.0955,early,64,0.5,1850.47,2.68,164.51351351351352,-0.65,0.24630541871922848
ARTV,2025-12-15T11:03:56.110358-05:00,5.23,0.7648183556405359,$5-10,-0.0201,mid_day,27,0.61,250.46,5.85,50.90909090909093,-0.27,0.7648183556405359
BDRX,2025-12-15T11:20:22.524623-05:00,6.08,1.4802631578947345,$5-10,0.0104,mid_day,27,1.23,123.59,1.9,25.157894736842113,-0.28,1.1513157894736887
AMCI,2025-12-15T09:30:43.463344-05:00,3.69,0.8130081300813075,$2-5,0.0111,early,10,3.05,54.88,1.99,21.959459459459456,0.08,0.27100271002709453
RADX,2025-12-15T12:13:13.969033-05:00,11.99,3.169307756463726,$10-20,0.0359,mid_day,125,1.86,153.09,1.41,175.58685446009392,,1.8348623853211061
KYTX,2025-12-15T08:47:26.131243-05:00,11.82,1.0152284263959324,$10-20,-0.0681,extended,11,4.2,138.35,2.13,32.118451025056956,0.09,1.1844331641286003
ARTV,2025-12-15T10:28:17.928087-05:00,4.68,1.7094017094017109,$2-5,0.0408,early,12,4.66,100.57,1.33,41.212121212121225,-0.45,1.282051282051274
NTCL,2025-12-15T11:38:44.916720-05:00,0.9938,2.012477359629706,<$2,0.0071,mid_day,28,0.74,4.35,1.82,46.484956806672635,-0.13,2.0326021332260007
KYTX,2025-12-15T09:59:36.336149-05:00,11.26,-1.5097690941385429,$10-20,-0.1878,early,36,6.38,544.0,0.78,25.626423690205012,-0.33,1.0657193605683926
RADX,2025-12-15T11:55:46.741345-05:00,10.57,-0.18921475875119537,$10-20,-0.01,mid_day,112,2.61,76.03,2.28,142.60563380281695,,0.3784295175023739
AMCI,2025-12-15T11:30:41.326851-05:00,7.3606,1.9020188571583794,$5-10,0.043,mid_day,105,1.01,328.47,0.98,146.3445945945946,-0.29,0.6792924489851346
MASK,2025-12-15T11:37:44.513934-05:00,0.525,-1.9047619047619064,<$2,-0.0043,mid_day,38,1.17,91.35,4.09,69.53774526105752,-0.41,4.01904761904762
BDRX,2025-12-15T10:51:55.881202-05:00,5.5,0.0,$5-10,-0.0083,early,21,18.59,41.24,1.66,13.894736842105265,-0.39,0.36363636363637203
RADX,2025-12-15T10:50:42.895643-05:00,10.44,-0.3831417624521162,$10-20,0.0861,early,81,0.57,288.97,5.3,132.86384976525824,,2.203065134099621
NTCL,2025-12-15T12:02:12.496373-05:00,0.9128,-1.0955302366345323,<$2,-0.0025,mid_day,36,3.23,6.3,0.41,33.24396782841823,-0.12,1.4022787028921913
AMCI,2025-12-15T11:50:02.437645-05:00,8.408,2.0218839200761174,$5-10,-0.049,mid_day,127,0.72,695.68,1.83,173.3108108108108,-0.59,0.47573739295909756
GLSI,2025-12-15T11:19:58.458192-05:00,12.14,-0.08237232289951864,$10-20,0.0079,mid_day,30,9.78,10.2,-0.07,13.216216216216207,-0.3,2.059308072487644
RADX,2025-12-15T08:39:29.447403-05:00,14.71,-0.5438477226376619,$10-20,-0.1885,extended,18,0.72,279.32,2.57,236.61971830985914,,2.3793337865397666
YCBD,2025-12-15T10:10:24.832273-05:00,1.5867,3.151194302640704,<$2,0.0233,early,20,0.73,273.09,-0.51,41.08771929824563,-0.5,0.6302388605281407
YCBD,2025-12-15T09:37:55.935638-05:00,1.42,-0.7042253521126767,<$2,-0.0053,early,8,1.57,125.83,3.33,21.05263157894737,-0.05,0.7042253521126767
RADX,2025-12-15T11:38:40.545623-05:00,10.28,-2.52918287937743,$10-20,0.0148,mid_day,107,6.08,92.0,0.33,141.78403755868547,,1.2645914396887064
AMCI,2025-12-15T11:41:19.871941-05:00,8.69,4.9482163406214115,$5-10,0.1137,mid_day,117,0.96,1352.29,-0.66,194.2567567567568,-0.52,0.11507479861909997
KYTX,2025-12-15T08:35:43.878511-05:00,12.56,3.0254777070063614,$10-20,0.1943,extended,7,0.82,393.49,0.02,42.29271070615035,0.04,0.4777070063694307
FEBO,2025-12-15T10:44:13.346868-05:00,1.0199,0.0,<$2,0.0202,early,13,1.26,4.27,3.92,13.2093023255814,-0.02,5.275026963427794
RADX,2025-12-15T08:29:40.701989-05:00,16.19,1.544163063619518,$10-20,0.0079,extended,10,1.03,585.65,1.57,271.36150234741785,,1.9147621988882055
BDRX,2025-12-15T09:36:09.548299-05:00,5.7456,0.3480924533556193,$5-10,-0.0106,early,13,0.96,29.68,2.66,15.368421052631586,-0.08,1.2183235867446442
ARTV,2025-12-15T10:57:33.544721-05:00,5.04,2.3809523809523827,$5-10,0.0234,early,24,1.44,346.79,-1.62,54.178787878787894,-0.27,0.7936507936507943
YCBD,2025-12-15T10:19:49.230123-05:00,1.55,2.5806451612903247,<$2,-0.0103,early,25,1.89,83.17,3.25,30.701754385964925,-0.6,0.6451612903225812
BDRX,2025-12-15T11:04:36.768705-05:00,5.63,0.5328596802841963,$5-10,0.0053,mid_day,23,12.14,86.85,2.16,16.162105263157887,-0.54,0.7104795737122565
NTCL,2025-12-15T10:55:44.991424-05:00,0.9678,-2.066542674106222,<$2,-0.0125,early,3,0.89,45.33,9.15,34.04825737265416,-0.04,2.066542674106222
ARTV,2025-12-15T10:23:38.367652-05:00,4.689,1.0663254425250548,$2-5,0.0657,early,11,2.44,210.05,0.89,41.26666666666669,-0.28,0.4265301770100333
AMCI,2025-12-15T10:50:34.321996-05:00,7.28,1.923076923076931,$5-10,-0.0351,early,75,0.84,1512.82,-5.61,157.0945945945946,-0.39,0.27472527472526886
ARTV,2025-12-15T10:53:52.264354-05:00,5.25,2.285714285714288,$5-10,0.0389,early,22,2.68,336.55,1.88,56.96969696969697,-0.27,0.1904761904761864
RADX,2025-12-15T08:55:58.413811-05:00,13.66,-1.098096632503663,$10-20,0.0167,extended,24,5.25,261.48,-2.88,226.56338028169017,,0.6588579795021952
RYM,2025-12-15T11:28:32.144611-05:00,25.5,-0.27450980392156976,$20-40,-0.0541,mid_day,7,2.46,1.33,2.2,10.300618921308569,-0.27,4.7843137254901915
NTCL,2025-12-15T11:37:08.107359-05:00,0.9901,2.019997980002022,<$2,0.0087,mid_day,26,1.46,28.04,-3.33,53.41078343759309,-0.1,2.8986971013028935
AMCI,2025-12-15T10:17:05.337494-05:00,6.83,,$5-10,,early,32,0.5,565.31,2.12,128.6689189189189,-0.54,0.29282576866764953
KYTX,2025-12-15T11:08:13.335691-05:00,10.95,-1.004566210045657,$10-20,0.0433,mid_day,52,2.94,10.85,0.97,24.316628701594535,-0.44,0.8219178082191931
CLYM,2025-12-15T12:27:37.883556-05:00,4.54,2.2026431718061596,$2-5,0.0175,mid_day,11,5.98,276.46,2.21,49.502219830485686,-0.6,0.22026431718063158
ARTV,2025-12-15T09:53:08.971936-05:00,4.739,2.110149820637258,$2-5,-0.0268,early,1,,84.24,2.59,39.09090909090909,0.01,0.4220299641274441
AMCI,2025-12-15T11:06:41.547818-05:00,6.84,-1.169590643274842,$5-10,-0.0099,mid_day,86,3.39,459.22,-0.32,129.72972972972974,-0.49,1.0233918128655013
FEBO,2025-12-15T10:12:34.665935-05:00,1.33,,<$2,,early,2,0.51,284.09,8.06,39.53488372093023,0.02,0.7518796992481209
AMCI,2025-12-15T11:03:18.147104-05:00,6.89,-1.7416545718432528,$5-10,-0.0029,mid_day,85,0.66,315.37,-2.68,143.24324324324326,-0.5,0.4354136429608035
ARTV,2025-12-15T11:03:19.355047-05:00,5.1,0.7843137254901967,$5-10,-0.0201,mid_day,26,1.07,199.24,3.22,50.07272727272728,-0.21,0.7843137254901967
RYM,2025-12-15T11:41:19.860896-05:00,27.1449,0.994661980703569,$20-40,,mid_day,14,0.54,16.81,1.49,21.750663129973464,-0.52,3.426057933534475
RADX,2025-12-15T12:20:15.388550-05:00,11.6248,2.150574633542082,$10-20,-0.0362,mid_day,128,4.43,116.54,-1.18,175.82159624413148,,1.1182988094418895
AMCI,2025-12-15T12:03:38.675100-05:00,7.22,-2.6315789473684266,$5-10,-0.1558,mid_day,135,0.77,481.94,3.52,138.34459459459458,-0.55,0.5540166204986154
BDRX,2025-12-15T09:28:20.134612-05:00,5.85,0.1709401709401673,$5-10,,extended,7,0.5,55.14,4.93,18.52631578947368,0.17,2.0512820512820533
KYTX,2025-12-15T09:38:15.366013-05:00,12.3,-1.0569105691056975,$10-20,-0.0289,early,30,1.18,255.41,0.76,38.17767653758543,-0.01,0.8130081300813123
RADX,2025-12-15T11:03:26.452474-05:00,11.95,3.765690376569032,$10-20,0.0501,mid_day,95,0.93,428.41,3.29,173.00704225352115,,0.9205020920502193
KYTX,2025-12-15T10:59:43.540645-05:00,10.7635,-2.5084777256468582,$10-20,-0.074,early,50,0.6,31.11,1.92,20.200455580865608,-0.51,0.5574394945881962
KYTX,2025-12-15T10:00:55.849280-05:00,11.45,-2.2707423580786013,$10-20,-0.2131,early,38,0.69,281.6,3.48,25.911161731207294,-0.4,0.9606986899563426
AMCI,2025-12-15T09:08:24.001398-05:00,4.83,0.0,$2-5,0.0012,extended,5,0.87,34.78,38.23,17.229729729729737,0.12,0.20703933747411568
AMCI,2025-12-15T10:25:57.857458-05:00,6.9,,$5-10,,early,43,0.62,455.66,-5.73,148.3141891891892,-0.75,1.3043478260869543
KYTX,2025-12-15T08:36:30.050906-05:00,12.49,3.442754203362688,$10-20,0.205,extended,8,0.77,240.5,0.39,43.05239179954444,0.04,1.6012810248198501
KYTX,2025-12-15T09:53:13.614805-05:00,12.8228,0.4679165236921772,$10-20,-0.0644,early,35,6.89,247.79,7.43,40.61845102505695,-0.27,0.3899304364101361
AMCI,2025-12-15T11:36:29.906888-05:00,7.97,2.8858218318695052,$5-10,0.0802,mid_day,111,0.8,666.89,1.2,165.8783783783784,-0.56,0.8782936010037677
IMG,2025-12-15T09:13:53.051242-05:00,2.02,-3.960396039603964,$2-5,0.0197,extended,3,3.74,110.82,1.84,22.839506172839496,0.02,0.4950495049505065
YCBD,2025-12-15T10:15:37.054870-05:00,1.65,4.242424242424246,<$2,0.0139,early,22,2.32,350.78,2.81,41.16666666666667,-0.6,0.6060606060606066
CLYM,2025-12-15T12:30:16.370911-05:00,4.7485,2.7377066442034304,$2-5,0.0279,mid_day,12,2.64,372.24,1.56,55.0517960446657,-0.61,0.21059281878487496
RYM,2025-12-15T10:57:30.261259-05:00,25.0,1.3200000000000074,$20-40,0.0205,early,1,3.81,0.58,0.11,10.477453580901845,-0.55,1.8400000000000034
RYM,2025-12-15T11:39:41.901802-05:00,27.54,0.2904865649963627,$20-40,,mid_day,12,0.69,6.05,6.74,14.058355437665782,-0.53,3.8126361655773446
KYTX,2025-12-15T10:00:14.535375-05:00,11.2535,-2.310392322388588,$10-20,-0.2131,early,37,0.64,329.07,1.7,25.626423690205012,-0.39,0.9774736748567061
AMCI,2025-12-15T11:02:07.343440-05:00,7.35,-1.9047619047619004,$5-10,0.0025,mid_day,83,0.9,811.05,2.28,136.14864864864867,-0.56,0.5442176870748304
CLYM,2025-12-15T10:36:59.727076-05:00,3.44,0.8720930232558213,$2-5,0.0015,early,1,60.12,89.62,1.24,14.351540427821885,-0.68,0.8720930232558213
KYTX,2025-12-15T09:29:58.115576-05:00,12.32,0.4058441558441616,$10-20,-0.0289,extended,20,2.52,106.08,0.8,38.610478359908896,0.14,2.191558441558438
RADX,2025-12-15T10:15:30.607965-05:00,10.54,,$10-20,,early,60,6.09,555.0,0.3,143.19248826291079,,1.89753320683113
MASK,2025-12-15T12:22:00.017888-05:00,0.4517,-2.213858755811381,<$2,-0.0012,mid_day,43,16.56,263.04,-1.41,56.40172929830395,-0.41,0.5756032765109567
NTCL,2025-12-15T11:13:56.554472-05:00,0.95,-1.0526315789473695,<$2,-0.0025,mid_day,11,1.95,24.33,3.4,36.371760500446825,-0.05,2.1368421052631565
AMCI,2025-12-15T10:29:22.595479-05:00,7.38,,$5-10,,early,48,0.88,836.84,-1.15,152.02702702702703,-0.77,0.27100271002709453
AMCI,2025-12-15T11:35:42.098835-05:00,7.9219,2.5246468650197578,$5-10,0.0911,mid_day,110,0.69,568.99,-0.06,171.9594594594595,-0.47,0.3786970297529552
NTCL,2025-12-15T11:19:58.881016-05:00,0.9675,1.0335917312661507,<$2,0.0037,mid_day,15,3.4,3.13,1.85,40.46767947572238,0.15,4.826873385012917
RADX,2025-12-15T08:57:34.137476-05:00,13.98,-1.57367668097281,$10-20,-0.0287,extended,26,0.71,80.85,2.02,224.1784037558686,,1.2160228898426317
GLSI,2025-12-15T09:43:30.798800-05:00,13.0999,-0.6870281452530161,$10-20,-0.0251,early,18,2.23,70.65,1.35,20.689655172413783,-0.1,2.6717761204283974
AMCI,2025-12-15T10:47:17.410230-05:00,7.4992,2.000213356091321,$5-10,-0.0019,early,71,0.59,515.81,2.02,156.75675675675674,-0.4,0.2666951141455032
GLSI,2025-12-15T09:34:05.479744-05:00,13.68,-0.1461988304093666,$10-20,0.0485,early,11,0.94,109.74,-0.36,27.213420316868593,-0.06,4.020467836257315
FEBO,2025-12-15T10:15:29.889584-05:00,1.105,,<$2,,early,7,0.51,187.19,-6.46,34.30232558139535,-0.05,2.714932126696835
YCBD,2025-12-15T10:03:35.334523-05:00,1.42,0.0,<$2,0.0055,early,14,2.6,29.16,2.6,22.017543859649138,-0.51,0.7042253521126767
RADX,2025-12-15T10:45:20.500738-05:00,10.13,-1.480750246791711,$10-20,0.0765,early,78,1.39,110.76,-0.1,136.2511737089202,,0.6910167818361331
NTCL,2025-12-15T11:00:11.453270-05:00,0.916,-2.183406113537108,<$2,0.0016,mid_day,4,4.44,20.65,1.49,35.53768245457254,-0.03,2.8384279475982557
AMCI,2025-12-15T10:20:30.450206-05:00,6.47,,$5-10,,early,37,1.01,423.5,-4.67,121.6216216216216,-0.51,1.391035548686242
AMCI,2025-12-15T10:09:06.919318-05:00,6.73,8.172362555720651,$5-10,,early,26,0.5,3039.29,13.42,100.16216216216219,-0.41,0.7429420505200567
RADX,2025-12-15T09:58:45.608344-05:00,11.1281,,$10-20,,early,44,0.5,523.97,6.25,145.77464788732397,,1.6175268015204884
MASK,2025-12-15T12:38:49.795132-05:00,0.435,-2.2988505747126458,<$2,0.002,mid_day,48,2.74,66.02,0.3,43.86431659461255,-0.41,0.505747126436777
RADX,2025-12-15T10:32:56.856646-05:00,10.01,-2.9970029970030043,$10-20,-0.1346,early,70,0.71,143.96,0.22,130.53286384976528,,1.3986013986014043
AMCI,2025-12-15T10:16:35.111783-05:00,6.7101,,$5-10,,early,31,0.5,761.17,-1.58,128.6689189189189,-0.52,1.043203529008514
BDRX,2025-12-15T08:25:25.153716-05:00,7.83,-0.7662835249042096,$5-10,-0.0523,extended,1,,1.28,42.22,16.210526315789465,0.05,1.4048531289910526
RYM,2025-12-15T11:26:04.585565-05:00,25.5,-0.1960784313725518,$20-40,-0.0676,mid_day,6,5.17,8.48,2.2,10.300618921308569,-0.28,4.235294117647053
MASK,2025-12-15T11:22:15.928719-05:00,0.5599,1.786033220217898,<$2,-0.0001,mid_day,36,0.71,179.57,2.85,81.84236780844692,-0.16,0.4286479728523074
AMCI,2025-12-15T11:00:43.348038-05:00,6.9,-2.6086956521739086,$5-10,-0.0674,mid_day,81,1.49,303.58,-0.58,132.70945945945948,-0.53,0.8695652173913114
RADX,2025-12-15T10:06:11.762602-05:00,11.8999,,$10-20,,early,54,0.57,293.57,2.45,177.58215962441315,,0.7563088765451799
KYTX,2025-12-15T10:30:57.155931-05:00,11.905,0.7559848803023927,$10-20,0.0119,early,42,17.44,283.45,3.49,30.86560364464694,-0.67,0.2519949601008075
YCBD,2025-12-15T10:04:48.261957-05:00,1.46,0.0,<$2,0.0064,early,15,1.22,216.25,3.66,24.73684210526316,-0.52,0.6849315068493157
RADX,2025-12-15T10:49:35.497425-05:00,10.0599,-0.39761826658317595,$10-20,0.088,early,79,4.25,151.37,2.15,131.73708920187795,,1.6898776329784582
MASK,2025-12-15T11:06:29.220520-05:00,0.5277,0.0,<$2,0.0006,mid_day,30,0.98,46.95,2.23,71.93215829730629,-0.3,1.080159181353049
NTCL,2025-12-15T11:23:07.697053-05:00,0.96,1.0416666666666676,<$2,-0.0017,mid_day,18,0.62,12.93,1.87,42.73160560023832,0.13,2.520833333333333
KYTX,2025-12-15T08:33:09.133800-05:00,11.96,1.254180602006677,$10-20,0.0934,extended,3,0.67,220.83,3.92,33.80296127562643,0.06,0.4180602006689022
MASK,2025-12-15T10:17:06.857230-05:00,0.4959,-4.0330711837063955,<$2,-0.005,early,18,5.96,251.69,2.32,62.18822746923844,-0.35,0.9477717281709985
AMCI,2025-12-15T10:27:13.067461-05:00,7.455,,$5-10,,early,45,0.5,2484.67,7.52,131.58783783783784,-0.72,0.26827632461434703
YCBD,2025-12-15T06:59:34.243959-05:00,1.41,-1.4184397163120581,<$2,-0.0044,extended,1,,112.15,1.02,21.05263157894737,0.01,0.7092198581560291
AMCI,2025-12-15T11:02:38.536704-05:00,7.0511,-1.985505807604483,$5-10,0.0025,mid_day,84,0.52,501.98,-1.88,143.24324324324326,-0.55,0.42546553020095246
AMCI,2025-12-15T11:38:52.116331-05:00,8.35,3.712574850299407,$5-10,0.0997,mid_day,114,0.61,499.0,1.11,175.67567567567568,-0.56,0.9580838323353302
FEBO,2025-12-15T10:17:57.723338-05:00,0.9801,,<$2,,early,9,1.1,91.02,-5.36,22.09302325581396,-0.03,1.020304050607082
AMCI,2025-12-15T10:38:33.971532-05:00,7.9979,2.8757548856574795,$5-10,0.0579,early,60,0.69,1498.04,1.11,175.67567567567568,-0.54,0.25006564223108035
AMCI,2025-12-15T11:17:35.776673-05:00,7.03,-0.14224751066856028,$5-10,0.0492,mid_day,95,1.14,171.49,1.4,133.10810810810813,-0.36,1.2802275960170675
MASK,2025-12-15T12:35:15.479248-05:00,0.4322,-4.62748727441,<$2,0.0,mid_day,46,2.49,55.96,1.84,40.87130029930161,-0.44,0.9254974548819999
ARTV,2025-12-15T09:58:17.752861-05:00,4.38,0.9132420091324209,$2-5,-0.0494,early,4,3.69,358.54,-3.66,33.33333333333336,-0.02,0.4566210045662003
AMCI,2025-12-15T12:07:00.083246-05:00,7.3,-4.520547945205481,$5-10,-0.1346,mid_day,139,0.7,406.7,4.53,130.74324324324326,-0.52,0.5479452054794526
RADX,2025-12-15T10:04:09.724237-05:00,11.02,,$10-20,,early,51,1.31,378.21,1.88,152.34976525821597,,1.9963702359346538
RADX,2025-12-15T10:59:17.781822-05:00,11.4899,4.873845725376204,$10-20,0.138,early,90,0.99,363.44,0.59,163.84976525821597,,1.5665932688709188
RADX,2025-12-15T10:43:56.955563-05:00,10.2499,-3.5122293876037762,$10-20,-0.0064,early,77,0.7,178.73,7.82,123.70892018779342,,2.5366101132693957
AMCI,2025-12-15T10:52:20.856999-05:00,6.9,0.14492753623188095,$5-10,-0.0886,early,77,0.76,581.88,0.87,128.69932432432432,-0.38,0.4347826086956557
YCBD,2025-12-15T10:17:25.412760-05:00,1.51,3.3112582781456985,<$2,0.0026,early,23,1.81,692.83,-3.51,34.21052631578949,-0.6,0.6622516556291397
AMCI,2025-12-15T10:36:42.988930-05:00,7.09,1.5514809590973246,$5-10,-0.0342,early,57,1.55,644.56,0.25,135.13513513513513,-0.6,0.2820874471085977
RADX,2025-12-15T08:25:56.020535-05:00,15.7,0.9554140127388558,$10-20,-0.0408,extended,6,0.51,265.77,3.87,260.5633802816902,,1.9108280254777117
CLYM,2025-12-15T11:13:47.903337-05:00,3.67,0.5449591280653956,$2-5,0.0003,mid_day,3,31.24,139.82,2.0,20.408986950087456,-0.55,0.27247956403270385
MASK,2025-12-15T10:06:37.054036-05:00,0.5684,0.0,<$2,-0.0019,early,13,1.37,73.48,-0.04,91.95211173927503,-0.17,0.5277973258268829
RADX,2025-12-15T09:33:07.966923-05:00,12.79,-1.6419077404222115,$10-20,-0.158,early,35,0.99,1209.65,-1.41,193.42723004694838,,0.3909304143862449
RADX,2025-12-15T08:27:12.352115-05:00,15.38,1.2353706111833518,$10-20,-0.0388,extended,7,1.27,283.49,-0.37,265.4929577464789,,1.49544863459038
AMCI,2025-12-15T10:51:35.253203-05:00,6.7399,1.4837015385984904,$5-10,-0.0612,early,76,1.02,1213.11,-7.19,145.77702702702703,-0.41,0.4451104615795392
KYTX,2025-12-15T08:54:46.285028-05:00,12.18,0.90311986863712,$10-20,-0.0339,extended,13,3.01,218.58,2.74,33.25740318906606,0.08,1.4778325123152687
YCBD,2025-12-15T09:25:29.082055-05:00,1.44,-0.6944444444444451,<$2,0.0001,extended,2,,42.97,3.2,24.543859649122812,0.03,0.6944444444444451
RADX,2025-12-15T10:05:07.271393-05:00,11.34,,$10-20,,early,52,0.96,153.67,1.5,152.34976525821597,,1.2345679012345572
AMCI,2025-12-15T10:27:44.111252-05:00,7.45,,$5-10,,early,46,0.52,515.68,7.45,135.4695945945946,-0.72,0.26845637583893234
NTCL,2025-12-15T11:50:27.218487-05:00,0.9454,-1.0577533319229966,<$2,-0.0035,mid_day,32,4.41,4.49,2.09,37.39946380697051,-0.12,2.877089062830548
MASK,2025-12-15T10:32:28.268868-05:00,0.5051,-1.9798059790140585,<$2,0.0026,early,23,3.55,205.98,2.73,64.48287329564349,-0.37,0.7919223916056234
FEBO,2025-12-15T10:14:59.312006-05:00,1.175,,<$2,,early,6,0.56,185.59,-6.18,43.02325581395349,-0.0,2.5531914893617045
YCBD,2025-12-15T09:36:21.938509-05:00,1.3899,-0.7194762213108863,<$2,-0.0052,early,7,2.06,53.17,0.18,21.49122807017545,-0.12,0.7194762213108863
AMCI,2025-12-15T11:38:15.699322-05:00,8.2,3.780487804878055,$5-10,0.0997,mid_day,113,1.25,453.91,-0.7,175.67567567567568,-0.57,0.24390243902438508
RADX,2025-12-15T08:46:49.941971-05:00,14.18,-2.0451339915373707,$10-20,-0.0955,extended,21,5.79,137.4,1.23,228.6384976525822,,1.0578279266572663
AMCI,2025-12-15T10:28:29.970574-05:00,7.6299,,$5-10,,early,47,0.76,1153.45,2.69,153.38175675675677,-0.72,0.5242532667531689
MASK,2025-12-15T11:43:28.413364-05:00,0.5228,-1.9127773527161454,<$2,-0.0029,mid_day,39,5.73,105.24,2.1,72.03192550714996,-0.43,0.2295332823259332
RADX,2025-12-15T10:09:25.477399-05:00,10.9754,,$10-20,,early,59,0.73,401.2,-4.86,172.53521126760563,,1.3666927856843518
RADX,2025-12-15T11:01:35.421875-05:00,11.8099,3.979711936595573,$10-20,0.0666,mid_day,93,0.54,445.42,5.68,164.08450704225353,,1.1007713867179296
AMCI,2025-12-15T10:45:17.323657-05:00,7.92,2.525252525252516,$5-10,0.047,early,69,1.1,876.93,3.6,154.5608108108108,-0.4,0.12626262626262355
BDRX,2025-12-15T11:53:37.535788-05:00,6.04,-0.49668874172184374,$5-10,0.0041,mid_day,32,11.24,56.68,2.34,23.473684210526322,-0.48,0.993377483443702
NTCL,2025-12-15T11:43:53.342831-05:00,0.9571,0.0,<$2,-0.0054,mid_day,30,3.15,1.98,3.67,38.5165326184093,-0.14,1.8702329955072527
RADX,2025-12-15T11:53:10.392715-05:00,10.56,-0.09469696969696767,$10-20,0.0034,mid_day,111,1.75,86.85,2.53,143.42723004694835,,2.46212121212121
MASK,2025-12-15T12:04:14.762415-05:00,0.475,0.0,<$2,-0.0011,mid_day,41,16.76,264.24,-4.19,60.45892916528099,-0.33,1.0526315789473695
RADX,2025-12-15T12:31:59.033979-05:00,11.58,-0.6044905008635449,$10-20,-0.0856,mid_day,132,1.94,54.12,1.5,165.4929577464789,,2.072538860103629
RADX,2025-12-15T11:10:05.314174-05:00,12.21,2.702702702702703,$10-20,-0.0429,mid_day,98,1.01,363.28,2.48,169.60093896713616,,0.5733005733005756
RADX,2025-12-15T08:24:53.434800-05:00,15.3652,1.0413141384427156,$10-20,-0.051,extended,4,0.52,281.15,4.41,248.12206572769955,,0.3904928019160097
KYTX,2025-12-15T09:46:20.323032-05:00,13.4,1.6417910447761241,$10-20,0.1348,early,34,0.65,571.47,2.57,51.025056947608206,-0.15,0.22388059701493385
GLSI,2025-12-15T08:25:25.159718-05:00,17.24,-0.580046403712295,$10-20,-0.0501,extended,1,,2.43,29.81,23.951537744641193,0.05,0.8120649651972088
RADX,2025-12-15T09:51:40.049667-05:00,12.05,-0.5809128630705418,$10-20,,early,41,5.58,1671.82,-9.07,198.35680751173712,,2.5726141078838216
AMCI,2025-12-15T10:15:28.960629-05:00,6.7203,,$5-10,,early,29,0.5,1315.77,-7.5,139.86486486486484,-0.53,0.29760576164755237
AMCI,2025-12-15T11:53:26.156479-05:00,8.32,2.2836538461538614,$5-10,-0.0412,mid_day,129,2.1,679.13,1.79,185.81081081081084,-0.48,0.600961538461547
AMCI,2025-12-15T11:16:27.366919-05:00,6.85,0.0,$5-10,0.0622,mid_day,94,0.7,551.84,-3.65,142.56756756756758,-0.38,0.5839416058394167
AMCI,2025-12-15T12:08:41.748426-05:00,7.27,-4.676753782668499,$5-10,-0.0949,mid_day,140,1.69,404.34,1.67,138.85135135135135,-0.55,0.6877579092159536
GLSI,2025-12-15T09:38:04.268495-05:00,13.29,-0.7524454477050387,$10-20,-0.0138,early,14,0.9,57.12,1.62,20.012115563839696,0.01,3.3107599699021786
AMCI,2025-12-15T10:08:36.915345-05:00,5.64,7.801418439716304,$5-10,,early,25,0.83,1032.37,-3.79,100.16216216216219,-0.38,0.7092198581560291
RADX,2025-12-15T11:00:18.626249-05:00,11.41,4.469763365468885,$10-20,0.1071,mid_day,91,1.01,664.65,1.0,168.34741784037558,,0.8764241893076374
AMCI,2025-12-15T11:46:08.109304-05:00,8.01,3.2459425717852772,$5-10,-0.0252,mid_day,122,0.88,890.31,1.53,173.3108108108108,-0.61,1.248439450686626
RADX,2025-12-15T12:24:21.931304-05:00,11.3,0.7964601769911492,$10-20,-0.097,mid_day,130,0.53,102.47,0.88,162.91079812206573,,2.3893805309734475
ARTV,2025-12-15T10:07:13.958902-05:00,4.31,-2.320185614849201,$2-5,-0.0318,early,6,3.55,169.93,0.32,27.06060606060606,-0.1,2.088167053364266
RADX,2025-12-15T10:01:33.634623-05:00,11.14,,$10-20,,early,48,0.61,93.94,3.38,167.60563380281693,,0.7181328545780976
KYTX,2025-12-15T08:28:44.811699-05:00,11.19,-0.2680965147453185,$10-20,0.042,extended,1,,85.95,2.41,25.284738041002285,0.03,1.2511170688114281
AMCI,2025-12-15T11:33:31.968944-05:00,7.9101,1.264206520777241,$5-10,0.0189,mid_day,108,0.5,3222.0,9.4,142.5641891891892,-0.42,0.3792619562331734
AMCI,2025-12-15T11:10:57.101156-05:00,6.65,-2.406015037593987,$5-10,-0.0134,mid_day,89,1.26,440.22,1.26,120.60810810810811,-0.48,0.45112781954887593
KYTX,2025-12-15T08:32:28.956428-05:00,11.46,0.7853403141361244,$10-20,0.0622,extended,2,3.74,194.96,2.42,27.448747152619596,0.06,0.6980802792321122
AMCI,2025-12-15T12:20:26.582547-05:00,7.44,-1.6129032258064528,$5-10,0.0314,mid_day,144,4.61,270.76,2.07,145.10810810810813,-0.61,1.0752688172043021
AMCI,2025-12-15T10:18:29.608396-05:00,6.43,,$5-10,,early,34,0.79,1017.81,-1.35,117.73310810810811,-0.57,0.6220839813374812
