symbol,price,volume,percent_change,dollar_volume,day_range,timestamp,trades,avg_volume_5d,avg_range_5d,volume_surge_detected,volume_surge_ratio
IMCV,79.965,613,0.01876172607879996,49018.545000000006,0.0049999999999954525,2025-08-28T00:00:00-04:00,,260.2,0.028999999999999203,True,5.445431472081219
LSAK,4.7,1840,-1.0526315789473648,8648.0,0.024999999999999467,2025-08-28T00:00:00-04:00,,677.8,0.03199999999999985,True,5.430016863406409
HXHX,0.9656,2756,-5.333333333333334,2661.1936,0.0043999999999999595,2025-08-28T00:00:00-04:00,,1100.8,0.026659999999999996,True,5.3470066518847
FTXR,34.76,500,2.5974025974025836,17380.0,0.0,2025-08-29T00:00:00-04:00,,100.0,0.0,True,5.34045393858478
NWFL,26.97,2370,3.7307692307692264,63918.899999999994,0.4499999999999993,2025-08-28T00:00:00-04:00,,1049.8,0.21499999999999986,True,5.2884921899904365
VGAS,2.97,101,10.408921933085512,299.97,0.0,2025-08-28T00:00:00-04:00,,20.2,0.0,True,5.276119402985075
FEAM,3.7,8051,6.321839080459776,29788.7,0.21499999999999986,2025-08-28T00:00:00-04:00,,3799.4,0.14299999999999996,True,5.102027883396705
JHAI,25.48,100,2.949494949494951,2548.0,0.0,2025-08-28T00:00:00-04:00,,20.0,0.0,True,5.0
IZEA,4.16,3413,-0.7159904534606264,14198.08,0.1200000000000001,2025-08-28T00:00:00-04:00,,1330.2,0.05799999999999983,True,4.985601001669449
WVVI,4.45,120,2.0642201834862353,534.0,0.0,2025-08-29T00:00:00-04:00,,24.0,0.0,True,4.948453608247423
SNES,4.85,3716,2.1052631578947296,18022.6,0.11500000000000021,2025-08-28T00:00:00-04:00,,1705.2,0.08600000000000012,True,4.945247148288973
TACOW,0.67,1000,7.200000000000006,670.0,0.0,2025-08-28T00:00:00-04:00,,485.0,0.0,True,4.912280701754385
IVA,6.42,1364,39.56521739130436,8756.88,0.9000000000000004,2025-08-28T00:00:00-04:00,,394.8,0.18500000000000014,True,4.906474820143885
OVLY,28.45,283,-0.14040014040013743,8051.349999999999,0.0,2025-08-28T00:00:00-04:00,,107.8,0.0,True,4.843520782396088
VRIG,25.095,18600,0.039864460833159296,466767.0,0.0,2025-08-29T00:00:00-04:00,,7406.4,0.0029999999999994033,True,4.753841730296156
TRNR,4.005,271,3.221649484536083,1085.355,0.0,2025-08-28T00:00:00-04:00,,94.4,0.0,True,4.73067331670823
NTWK,4.19,203,2.6960784313725568,850.57,0.0600000000000005,2025-08-28T00:00:00-04:00,,100.8,0.02900000000000009,True,4.72093023255814
RLMD,0.9222,6457,19.81291412238534,5954.6454,0.05159999999999998,2025-08-29T00:00:00-04:00,,3010.8,0.03442000000000003,True,4.681954137587239
OFS,8.38,2129,0.3592814371257621,17841.02,0.02000000000000135,2025-08-28T00:00:00-04:00,,796.2,0.03400000000000034,True,4.679120879120879
QB,40.72,200,0.49358341559722535,8144.0,0.05000000000000426,2025-08-28T00:00:00-04:00,,40.0,0.010000000000000852,True,4.666666666666667
FEX,115.29,320,0.1302761855132931,36892.8,0.0799999999999983,2025-08-28T00:00:00-04:00,,121.0,0.01599999999999966,True,4.618556701030927
CIFRW,1.52,2600,0.0,3952.0,0.0,2025-08-28T00:00:00-04:00,,750.0,0.016000000000000014,True,4.606428752214629
CVKD,13.52,243,-3.082437275985661,3285.3599999999997,0.0,2025-08-28T00:00:00-04:00,,102.4,0.0,True,4.597297297297297
IPX,44.45,6081,-2.6713378585504683,270300.45,0.6500000000000057,2025-08-28T00:00:00-04:00,,2076.8,0.4260000000000005,True,4.591414086937763
PKW,131.42,930,-0.15953809921750967,122220.59999999999,0.3599999999999852,2025-08-28T00:00:00-04:00,,371.8,0.20999999999999658,True,4.419551934826885
BLIV,3.405,830,8.439490445859862,2826.1499999999996,0.34499999999999975,2025-08-28T00:00:00-04:00,,351.8,0.09899999999999994,True,4.371708051166291
NXGL,2.42,836,2.9787234042553123,2023.12,0.13999999999999968,2025-08-28T00:00:00-04:00,,268.0,0.03599999999999994,True,4.296622613803231
GEG,2.515,399,6.567796610169502,1003.485,0.040000000000000036,2025-08-28T00:00:00-04:00,,123.4,0.008000000000000007,True,4.270642201834862
LITP,8.07,538,0.24844720496893877,4341.66,0.09999999999999964,2025-08-28T00:00:00-04:00,,267.6,0.021999999999999888,True,4.184444444444444
BSMW,24.46,1350,-0.12249897917516368,33021.0,0.060000000000002274,2025-08-28T00:00:00-04:00,,541.2,0.020000000000000285,True,4.1483757682177345
JAPN,28.34,1350,-0.805040252012602,38259.0,0.05999999999999872,2025-08-28T00:00:00-04:00,,587.6,0.030999999999999518,True,4.130244755244756
FOXX,5.64,140,-10.47619047619048,789.5999999999999,0.0,2025-08-28T00:00:00-04:00,,54.6,0.0,True,4.083333333333333
LNKS,0.525,1255,-6.250000000000005,658.875,0.019000000000000017,2025-08-28T00:00:00-04:00,,475.4,0.01137999999999999,True,4.046522339935513
WSML,29.74,203,2.551724137931029,6037.219999999999,0.0,2025-08-29T00:00:00-04:00,,40.6,0.0,True,4.039800995024875
SPXD,25.13,1186,-1.0240252067743267,29804.18,0.0,2025-08-29T00:00:00-04:00,,638.0,0.0,True,4.005065428450823
MAXI,28.48,807,-0.5586592178770954,22983.36,0.16000000000000014,2025-08-28T00:00:00-04:00,,294.8,0.03200000000000003,True,3.995049504950495
AREB,0.8383,5019,-24.47747747747748,4207.4277,0.2966,2025-08-28T00:00:00-04:00,,2164.0,0.07631999999999999,True,3.992840095465394
MAMO,2.83,311,-3.4129692832764533,880.13,0.0,2025-08-28T00:00:00-04:00,,172.8,0.01899999999999995,True,3.9367088607594938
OXLCG,25.04,512,0.0,12820.48,0.0,2025-08-28T00:00:00-04:00,,195.0,0.01799999999999997,True,3.929824561403509
OPTZ,34.08,400,0.5013270421704563,13632.0,0.11999999999999744,2025-08-28T00:00:00-04:00,,202.6,0.02599999999999909,True,3.9270687237026647
YORK,11.41,64238,6.139534883720932,732955.58,0.620000000000001,2025-08-28T00:00:00-04:00,,35093.6,0.27600000000000013,True,3.9197510416848274
BAFE,26.89,1390,0.2983961208504359,37377.1,0.08999999999999986,2025-08-28T00:00:00-04:00,,680.4,0.029999999999999714,True,3.910771704180064
NOWL,23.03,2097,10.349784379492094,48293.91,1.4000000000000021,2025-08-28T00:00:00-04:00,,909.0,0.4220000000000006,True,3.8751319957761354
HIFS,292.72,1091,-0.37946466554357117,319357.52,0.8199999999999932,2025-08-28T00:00:00-04:00,,614.6,0.1839999999999918,True,3.8531786074672043
OFAL,1.49,1952,-3.8709677419354875,2908.48,0.08000000000000007,2025-08-28T00:00:00-04:00,,732.6,0.05600000000000005,True,3.806128133704735
ANNA,4.21,218,0.47732696897373683,917.78,0.0,2025-08-28T00:00:00-04:00,,104.4,0.0,True,3.777227722772277
YTRA,1.425,937,1.7857142857142954,1335.2250000000001,0.014999999999999902,2025-08-28T00:00:00-04:00,,229.4,0.0029999999999999805,True,3.748
RTACU,11.41,300,1.5124555160142341,3423.0,0.0,2025-08-28T00:00:00-04:00,,132.2,0.012000000000000099,True,3.7433155080213907
FEPI,45.93,2734,0.7016005262003953,125572.62,0.26500000000000057,2025-08-28T00:00:00-04:00,,868.8,0.1489999999999995,True,3.6390948849591176
BANX,20.7,970,0.3149987884661871,20079.0,0.05999999999999872,2025-08-28T00:00:00-04:00,,411.0,0.05099999999999909,True,3.6194029850746268
MAAS,4.04,203,5.48302872062663,820.12,0.0,2025-08-28T00:00:00-04:00,,80.6,0.0,True,3.5524999999999998
TTNP,3.93,1000,-17.696335078534034,3930.0,0.4099999999999997,2025-08-28T00:00:00-04:00,,356.6,0.12700000000000006,True,3.531786074672048
NEWTP,24.2,352,0.04133939644480368,8518.4,0.0,2025-08-29T00:00:00-04:00,,,,True,3.52
ARTNA,33.64,1412,1.6314199395770366,47499.68,0.5549999999999997,2025-08-28T00:00:00-04:00,,767.4,0.26299999999999957,True,3.5111900532859677
FSCS,37.08,200,-0.3225806451613025,7416.0,0.0,2025-08-28T00:00:00-04:00,,100.0,0.0,True,3.5
MDBH,3.5,100,0.8645533141210318,350.0,0.0,2025-08-28T00:00:00-04:00,,60.0,0.0,True,3.5
TURN,4.83,356,2.3305084745762783,1719.48,0.0,2025-08-28T00:00:00-04:00,,214.6,0.003999999999999915,True,3.4755927475592747
KXIN,0.69,2700,0.028993911278628295,1862.9999999999998,0.0,2025-08-29T00:00:00-04:00,,1517.4,0.011720000000000019,True,3.452685421994885
PLBL,9.28,757,-4.526748971193428,7024.959999999999,0.019999999999999574,2025-08-28T00:00:00-04:00,,396.4,0.3509999999999998,True,3.3967948717948717
NCRA,1.54,400,4.054054054054058,616.0,0.015000000000000124,2025-08-28T00:00:00-04:00,,207.6,0.007000000000000029,True,3.341288782816229
NATH,106.075,530,-0.08006782215523149,56219.75,0.7549999999999955,2025-08-28T00:00:00-04:00,,106.0,0.15099999999999908,True,3.3273542600896864
TTEQ,30.93,238,1.2770137524557976,7361.34,0.00999999999999801,2025-08-28T00:00:00-04:00,,87.6,0.001999999999999602,True,3.318725099601594
ULH,26.435,1370,-0.09448223733938825,36215.95,0.8499999999999979,2025-08-28T00:00:00-04:00,,472.0,0.16999999999999957,True,3.2989336085311316
VEEE,1.96,436,-2.4875621890547177,854.56,0.040000000000000036,2025-08-28T00:00:00-04:00,,232.2,0.01200000000000001,True,3.2958963282937366
GCL,3.37,3393,-4.532577903682712,11434.41,0.26000000000000023,2025-08-28T00:00:00-04:00,,1460.2,0.10200000000000005,True,3.2896121883656515
SBC,4.08,963,-1.2106537530266301,3929.04,0.02999999999999936,2025-08-28T00:00:00-04:00,,334.2,0.008999999999999985,True,3.2850877192982453
HBANM,22.83,100,-1.0831889081455806,2283.0,0.0,2025-08-29T00:00:00-04:00,,20.0,0.0,True,3.2388663967611335
SWP,27.49,185,1.1405445180279572,5085.65,0.0,2025-08-28T00:00:00-04:00,,117.0,0.0,True,3.2375
HLVX,2.08,96292,-0.47846889952152094,200287.36000000002,0.025000000000000355,2025-08-28T00:00:00-04:00,,37813.2,0.028000000000000115,True,3.23711003534655
TARK,64.45,620,1.2250667504319162,39959.0,0.75,2025-08-28T00:00:00-04:00,,271.2,0.3900000000000034,True,3.224368499257058
SUSB,25.265,6023,-0.05933544303797693,152171.095,0.00999999999999801,2025-08-29T00:00:00-04:00,,3140.2,0.011999999999999744,True,3.1986192246415293
CHSCM,24.91,814,0.12057877813505281,20276.74,0.0799999999999983,2025-08-28T00:00:00-04:00,,341.2,0.02599999999999909,True,3.16204217536071
FNLC,26.83,368,-0.6664198445020484,9873.439999999999,0.08000000000000185,2025-08-28T00:00:00-04:00,,193.2,0.029000000000000626,True,3.156862745098039
ADSE,12.425,5594,1.5944399018806237,69505.45,0.629999999999999,2025-08-28T00:00:00-04:00,,1877.8,0.3709999999999997,True,3.13339201408338
PIZ,46.515,2098,0.7472384665367097,97588.47,0.1600000000000037,2025-08-28T00:00:00-04:00,,1312.6,0.06800000000000068,True,3.1140797285835458
